B,G,R
4,14,94
3,12,91
3,13,91
3,13,91
3,12,91
3,12,91
3,12,92
3,12,92
3,13,93
3,13,93
3,14,94
3,14,94
4,14,94
4,14,94
4,15,95
4,15,95
4,14,94
3,13,93
2,13,93
2,13,93
2,13,93
2,13,93
2,13,95
2,13,95
2,13,95
2,13,95
2,13,95
2,13,93
2,13,93
2,13,93
5,12,91
5,12,91
5,12,91
5,12,91
5,12,91
3,13,91
3,13,91
3,13,91
3,13,91
3,12,91
3,12,91
3,13,92
3,13,93
3,13,93
3,14,94
3,14,94
4,14,94
5,16,96
5,16,96
5,16,96
4,15,95
3,13,93
2,13,93
2,13,93
2,12,93
2,13,95
2,13,95
2,13,95
3,13,95
3,14,95
3,14,95
3,14,95
2,13,93
2,13,93
3,13,93
3,14,94
3,14,94
3,14,94
3,14,94
4,12,90
4,12,90
4,12,90
5,12,91
5,12,91
5,12,91
5,12,91
5,12,91
5,12,91
5,12,91
3,13,91
3,13,91
3,13,91
3,13,91
3,12,91
3,12,92
3,13,92
3,13,93
3,13,93
4,14,94
4,14,94
5,15,95
7,17,97
7,17,97
7,17,97
5,15,95
3,13,93
3,12,92
2,12,92
2,12,92
2,12,95
3,13,95
3,13,95
4,14,96
5,14,96
5,15,96
4,15,95
4,13,93
4,13,93
4,13,93
3,13,93
3,14,94
3,14,94
3,14,94
3,13,93
3,13,93
3,13,93
3,13,93
4,14,94
4,13,87
4,12,89
4,12,89
4,12,89
4,12,90
4,12,90
4,12,90
4,12,90
5,12,91
5,12,91
5,12,91
5,12,91
5,12,91
4,13,91
3,13,91
3,13,91
3,13,91
3,13,91
3,12,91
3,13,92
3,13,93
4,13,93
4,13,93
4,13,93
4,14,94
5,15,95
7,17,97
7,17,97
7,16,96
4,15,95
3,13,93
2,12,93
2,12,93
2,12,94
2,12,95
3,13,95
4,14,96
4,14,96
5,15,96
5,16,96
5,16,96
4,15,95
4,13,93
4,13,93
3,13,93
3,14,94
3,14,94
3,13,93
3,13,93
3,13,93
3,13,93
3,13,93
4,13,93
4,14,94
4,13,94
4,13,94
4,13,94
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,12,89
4,12,89
4,12,90
4,12,90
5,12,91
5,12,91
5,12,91
5,12,91
5,12,91
4,13,91
4,13,91
4,13,91
3,13,91
3,13,91
3,13,91
3,13,92
4,13,93
4,13,93
4,13,93
4,13,93
4,13,93
3,14,94
5,14,94
5,15,95
6,16,96
5,15,95
4,14,95
3,13,94
2,12,93
2,12,94
2,12,94
3,13,95
3,13,96
4,14,96
4,14,96
5,15,96
5,16,96
5,16,96
4,15,95
4,14,94
4,13,93
3,13,93
3,13,93
3,13,93
3,13,93
2,13,93
2,13,93
2,13,93
3,13,93
3,13,93
4,13,93
4,13,93
4,13,93
4,13,93
4,13,93
4,13,93
4,13,93
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,88
4,12,89
4,12,89
4,12,90
4,12,91
5,12,91
5,12,91
5,12,91
4,13,92
4,13,92
4,13,92
4,13,92
3,13,92
3,13,92
3,13,92
4,13,93
4,13,93
4,13,93
4,13,93
4,13,93
3,13,93
3,14,94
3,14,95
4,14,95
4,15,95
4,14,95
3,13,95
2,13,94
2,13,94
2,13,95
3,12,95
3,13,95
3,13,96
4,14,96
4,14,96
4,15,96
4,15,96
4,15,95
4,14,95
4,13,93
3,13,93
2,13,93
2,13,93
2,13,93
2,13,93
2,13,93
3,13,93
3,13,93
3,13,93
3,13,93
4,13,93
4,13,93
4,13,93
4,13,93
4,13,93
4,13,93
4,13,93
4,13,92
4,13,92
4,13,92
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,89
4,13,90
4,12,90
4,12,91
4,12,91
4,13,91
4,13,92
4,13,92
4,13,92
4,13,92
4,13,92
4,13,92
4,13,92
4,13,93
4,13,93
4,13,93
4,13,93
4,13,93
3,13,94
3,13,94
3,14,95
3,14,95
3,14,95
3,14,95
3,14,95
3,13,95
2,13,95
2,13,95
2,13,95
3,13,95
3,13,96
3,14,96
3,14,96
3,14,96
4,14,96
4,15,96
4,14,95
3,14,95
2,13,93
2,13,93
2,13,93
2,13,93
2,13,93
2,13,93
2,13,93
3,13,93
3,13,93
3,13,93
3,13,93
3,13,93
4,13,93
4,13,93
4,13,93
4,13,93
4,13,93
4,13,93
4,13,92
4,13,92
4,13,92
4,13,92
3,13,91
3,12,86
4,12,87
4,12,87
4,12,87
4,12,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,88
4,13,89
4,13,90
4,13,91
4,12,91
4,13,93
4,13,93
4,13,93
4,13,93
4,13,92
4,13,92
4,13,92
4,13,93
4,13,93
4,13,93
4,13,93
4,13,94
4,13,94
3,13,95
3,13,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,95
3,14,95
3,14,95
2,13,95
2,13,95
2,13,95
3,13,96
3,13,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,95
2,13,95
2,13,93
2,13,93
2,13,93
2,13,93
2,13,93
2,13,93
3,13,94
3,13,94
3,13,95
3,13,95
3,13,94
3,13,94
4,13,94
4,13,93
4,13,93
4,13,93
4,13,93
4,13,92
4,13,92
4,13,92
4,13,92
4,13,92
4,13,92
4,13,92
4,13,92
4,13,86
4,12,86
4,12,87
4,12,87
4,12,87
4,12,87
4,12,87
4,12,87
4,13,88
4,13,88
4,13,88
4,13,89
4,13,88
4,13,89
4,13,88
4,13,89
4,13,89
4,13,90
4,13,91
4,13,92
4,13,93
4,13,93
4,13,93
4,13,93
4,13,93
3,13,93
3,13,93
3,13,93
3,13,93
3,14,93
4,14,93
4,14,94
4,14,95
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,13,96
3,13,96
3,13,96
3,13,96
3,13,96
3,13,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,13,96
3,13,95
3,13,95
2,13,93
2,13,93
2,13,93
3,14,94
3,14,94
3,14,96
3,14,96
3,14,96
3,13,96
3,13,96
3,14,96
3,14,95
4,14,94
4,14,93
4,13,93
4,13,93
4,13,93
4,13,93
4,13,93
4,13,92
4,13,92
4,13,92
4,13,92
4,13,92
4,13,92
4,13,93
4,13,87
4,13,87
4,13,87
4,12,87
4,12,87
4,12,87
4,12,89
4,12,89
4,12,89
4,13,89
4,13,89
4,13,90
4,13,90
4,13,91
4,13,91
4,13,91
4,13,90
3,13,90
4,13,90
4,13,91
4,13,93
4,13,93
4,13,93
4,13,93
4,13,93
3,13,93
3,13,93
3,13,93
3,13,93
3,13,93
3,13,93
3,13,94
3,13,95
3,13,96
3,13,96
3,13,96
3,13,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,13,96
3,13,96
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,96
3,13,96
2,13,96
2,13,96
2,13,96
2,13,96
3,14,96
3,14,96
3,14,96
3,14,96
3,13,96
3,13,97
3,13,96
3,14,96
3,14,96
3,14,96
3,14,94
3,13,93
3,13,93
3,13,93
3,13,93
4,13,93
4,14,93
4,14,93
4,14,93
3,13,93
3,13,93
3,13,93
4,13,93
4,13,93
4,13,93
4,13,87
4,13,87
4,13,87
4,13,87
4,13,87
4,13,88
4,13,89
4,13,89
4,13,89
4,12,89
4,13,89
4,13,90
4,13,90
4,13,91
4,13,91
4,13,92
4,13,92
4,13,92
3,13,92
3,13,92
3,13,92
3,13,93
3,13,93
3,13,94
3,13,94
3,13,94
3,13,94
3,13,94
3,13,94
3,13,94
2,13,93
2,13,94
2,13,95
3,13,95
3,13,96
3,14,96
3,14,96
3,13,96
3,13,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,97
3,14,97
3,14,97
3,14,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
3,14,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,14,96
3,14,96
3,14,96
3,14,96
3,13,95
3,14,94
4,14,94
4,14,94
4,14,94
4,14,94
4,14,94
3,14,93
3,13,93
3,14,93
3,14,93
4,14,93
4,14,93
4,14,93
4,13,93
4,13,87
4,13,87
4,13,87
4,13,88
4,13,88
5,13,90
5,13,90
5,13,90
4,12,90
4,12,90
4,12,90
4,12,90
4,12,91
4,13,91
4,13,92
4,13,93
4,13,93
4,13,93
3,13,93
3,13,93
3,13,93
2,13,93
2,13,94
2,13,95
2,13,95
2,13,95
3,13,95
3,13,95
3,13,95
3,14,95
3,14,96
2,14,95
2,13,95
2,13,95
2,13,95
2,13,96
2,14,96
3,14,96
3,14,97
2,13,97
2,13,97
2,13,97
3,14,97
3,14,97
3,14,97
3,14,97
3,14,97
3,14,97
3,14,97
3,14,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
2,13,97
2,13,97
2,13,97
3,13,97
3,13,98
3,13,98
3,13,97
3,14,97
3,14,97
3,14,97
3,14,97
3,14,97
3,13,97
3,13,97
3,13,98
3,13,98
3,13,98
3,13,97
3,13,97
3,14,97
3,14,97
3,14,96
3,14,96
3,14,96
3,14,96
3,14,96
4,14,96
4,14,95
4,14,94
4,14,94
4,14,94
3,14,94
3,14,93
3,14,93
3,14,93
3,14,93
3,14,93
3,13,93
3,13,93
3,14,93
5,13,88
5,13,88
4,13,87
4,13,87
4,13,87
4,13,89
5,13,90
5,13,90
5,13,90
5,13,90
5,13,90
4,13,91
4,13,91
4,13,91
4,13,92
4,13,93
4,13,93
4,13,93
4,13,93
3,13,94
3,13,94
3,13,95
3,13,95
2,13,95
2,13,95
2,13,95
2,13,95
2,13,95
2,13,95
3,13,96
3,13,96
3,14,96
3,14,96
3,14,96
2,14,96
2,14,96
2,14,96
2,14,96
3,14,97
3,14,97
3,14,97
2,13,97
2,13,97
2,13,97
3,14,97
3,14,97
3,14,97
3,14,97
3,14,97
3,14,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,98
2,13,98
2,13,97
2,13,98
2,12,99
2,13,99
2,13,99
3,13,99
3,13,99
3,13,99
3,13,98
3,13,98
3,13,98
3,13,98
3,14,98
3,14,98
3,14,99
3,14,100
3,13,100
3,13,100
3,13,100
4,13,98
4,14,98
4,14,98
4,14,98
4,14,97
3,14,97
4,14,97
4,14,97
4,14,97
4,15,97
5,15,96
4,15,95
4,15,95
4,14,94
3,14,94
3,14,93
2,14,93
2,14,93
2,14,93
2,13,93
3,13,93
3,14,93
3,14,94
3,14,94
4,13,89
4,13,88
4,13,88
4,13,88
4,13,88
4,13,88
4,13,89
4,13,90
5,13,90
5,13,90
5,13,90
5,13,91
5,13,91
4,13,92
3,13,92
3,13,93
3,13,93
3,13,93
3,13,94
3,13,95
3,13,95
3,13,95
2,13,95
2,13,96
2,13,96
2,13,97
2,13,97
2,13,97
2,13,96
2,13,96
2,13,96
2,13,96
3,13,96
3,13,96
3,14,96
3,14,96
2,14,96
2,13,96
2,13,96
2,13,97
3,13,98
3,13,98
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,98
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,98
2,13,98
2,13,98
2,13,99
2,12,99
2,13,99
2,13,99
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,101
3,13,101
3,13,101
4,13,101
4,13,100
4,13,100
4,14,98
4,14,98
4,14,98
4,14,98
4,14,98
4,14,98
4,14,98
4,15,98
4,15,98
4,15,98
4,15,97
4,15,96
4,15,96
3,15,94
3,14,94
2,14,93
2,14,93
2,14,93
2,14,93
2,14,93
3,14,94
3,14,94
3,14,94
3,14,95
3,14,95
4,13,88
4,13,88
4,13,88
4,13,88
4,13,88
4,13,88
4,13,89
4,13,90
4,13,90
4,13,91
5,13,91
5,13,91
5,13,92
5,13,92
5,13,94
4,13,94
3,13,94
3,13,95
3,13,96
3,13,96
2,13,96
2,13,96
2,13,96
2,13,96
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,12,97
2,13,97
3,13,97
3,13,97
3,13,97
2,13,97
2,13,98
3,13,98
3,13,98
3,13,98
3,13,98
3,13,98
3,13,98
2,13,98
2,13,98
2,13,98
2,13,98
2,13,98
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,98
2,13,98
2,13,99
2,13,99
2,13,99
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,101
3,13,101
3,13,101
3,14,101
4,14,101
4,14,101
4,13,101
4,13,100
4,14,100
4,14,100
4,14,99
4,14,99
4,14,99
4,14,99
4,14,99
4,14,98
4,15,98
4,15,98
4,15,98
5,15,98
5,15,97
5,16,96
4,15,95
3,15,94
3,14,93
3,14,93
2,14,93
3,14,93
3,14,94
3,14,94
3,14,94
3,14,95
3,14,95
2,13,95
5,13,89
4,13,89
4,13,88
4,13,88
4,13,88
4,13,88
4,13,88
4,13,89
4,13,90
4,13,91
4,13,91
4,12,91
4,13,92
5,13,93
5,14,94
5,14,94
5,14,96
5,14,96
4,13,96
3,13,96
3,13,96
3,13,96
2,13,96
2,13,96
2,13,97
2,13,97
3,13,97
3,14,97
3,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,12,97
2,12,98
2,12,98
2,13,99
2,13,99
2,13,99
2,13,99
2,13,99
3,13,99
3,13,99
3,13,99
3,13,99
2,13,99
2,13,99
2,13,99
2,12,99
2,12,98
2,13,98
2,13,98
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,98
2,13,99
2,13,99
3,13,99
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,101
3,13,101
4,14,101
4,14,101
4,14,101
4,14,101
4,14,101
4,14,101
4,14,100
4,14,100
4,14,100
4,14,100
4,14,100
4,14,100
4,14,100
4,14,99
4,14,99
4,15,99
4,15,99
5,15,99
5,15,99
5,16,99
5,16,98
4,15,96
3,15,94
3,14,94
3,14,94
3,14,94
3,14,94
3,14,94
3,14,95
3,14,95
3,14,95
2,13,94
3,14,94
3,14,94
5,13,90
5,13,89
4,13,89
4,13,89
4,13,89
4,13,89
4,13,89
4,13,90
4,13,91
4,13,91
4,13,92
4,13,93
4,13,93
4,13,94
4,14,95
5,14,97
5,15,98
5,15,99
5,14,98
5,14,97
3,14,97
3,13,97
3,14,97
3,13,97
3,14,97
3,14,97
3,14,97
3,14,98
3,14,98
3,14,98
3,13,98
2,13,98
2,13,98
2,13,98
2,12,99
2,12,99
2,12,99
2,12,99
2,13,99
2,13,99
2,13,99
3,13,99
3,13,99
3,13,99
3,13,99
2,13,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,13,98
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,97
2,13,98
2,13,98
3,13,99
3,13,99
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,100
3,13,101
3,13,101
4,14,101
4,14,101
4,14,101
4,14,102
4,14,101
4,14,101
4,14,101
4,14,101
4,14,100
4,14,100
4,14,100
4,14,100
3,13,100
