B,G,R
1,11,95
1,11,95
1,11,95
2,11,97
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,96
2,11,95
2,12,95
2,12,95
2,12,95
1,12,95
1,11,95
1,11,95
1,11,95
1,11,95
2,11,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,95
1,12,95
1,12,94
1,12,94
1,11,95
1,11,95
1,11,95
1,11,97
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,96
2,11,96
2,12,96
2,12,95
2,11,95
1,11,95
1,11,95
1,11,95
1,11,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,95
2,12,95
2,12,95
2,12,95
2,12,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
1,12,95
1,11,95
1,11,94
1,11,94
1,11,94
1,11,95
1,11,96
1,11,97
2,11,97
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,96
2,12,96
2,12,96
2,12,96
2,12,95
1,11,95
1,11,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,95
2,12,95
2,13,95
2,12,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,96
2,11,98
2,11,98
2,11,98
2,11,98
2,12,98
2,12,97
2,12,96
2,12,96
1,11,95
1,11,95
1,11,94
0,11,94
0,11,94
1,11,94
1,11,95
1,11,96
2,11,97
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,12,97
2,12,96
2,11,96
2,11,96
2,11,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,95
2,12,95
2,12,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,95
2,12,95
2,11,99
2,11,99
2,11,98
2,11,98
2,11,99
2,11,98
2,11,98
2,11,98
2,12,98
2,12,97
2,11,96
1,11,96
1,11,95
1,11,95
0,11,94
0,11,94
1,11,95
1,11,96
1,11,97
2,11,97
2,11,98
2,11,98
2,11,99
2,11,99
2,11,99
2,11,99
2,11,98
2,11,98
2,11,98
2,11,97
2,11,96
2,11,96
2,12,96
2,12,97
2,12,97
2,12,97
2,12,97
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,95
1,12,95
2,12,95
2,12,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,11,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,95
2,12,95
1,11,95
1,12,95
2,12,100
2,12,100
2,12,100
2,12,100
2,11,100
2,11,99
2,11,99
2,11,99
2,11,99
2,11,99
2,11,99
2,11,98
2,11,98
2,11,97
2,11,97
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
2,11,97
2,11,98
2,11,98
2,11,98
2,11,99
2,11,99
2,11,99
2,10,99
2,11,99
2,11,99
2,11,98
2,11,98
2,11,98
2,11,98
2,11,97
2,12,97
2,12,97
3,12,97
3,12,97
2,12,98
2,12,98
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,95
1,11,95
1,11,95
2,12,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,11,96
2,12,96
2,12,96
2,12,96
2,11,96
1,11,95
1,11,95
1,11,95
1,11,95
1,12,94
1,12,94
1,12,94
2,11,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,11,100
3,11,100
3,11,100
3,11,99
3,11,99
3,11,99
3,11,99
2,11,98
2,11,98
2,11,97
2,11,96
1,11,95
1,11,95
2,11,96
2,11,96
2,11,98
2,11,98
2,11,99
3,11,99
3,11,99
2,11,99
2,10,99
2,10,99
2,10,99
2,11,99
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,12,98
3,12,98
3,12,98
3,12,98
3,12,98
2,12,98
2,12,98
2,12,98
2,12,96
2,12,96
2,12,96
2,11,96
1,11,95
1,11,95
1,11,95
1,11,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,98
2,12,98
2,12,98
2,12,97
2,12,96
2,12,96
2,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,12,94
1,12,94
2,12,94
3,12,94
2,10,99
2,10,99
2,11,99
2,11,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
3,12,100
3,12,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,99
3,11,99
3,11,99
3,11,98
2,11,97
2,11,97
2,11,97
2,11,98
2,11,98
2,11,98
3,11,99
3,11,99
3,11,100
3,11,100
3,11,100
2,10,100
2,10,99
2,10,99
2,11,99
2,11,99
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
3,12,98
3,12,99
3,12,99
3,12,99
3,12,99
2,12,99
2,12,98
2,12,98
2,12,98
2,11,96
2,11,96
1,11,95
1,11,95
1,11,95
1,11,95
2,11,96
2,12,96
2,12,96
2,12,96
2,12,98
2,11,98
2,12,98
2,12,98
2,12,98
2,12,98
2,12,96
2,11,96
1,11,95
1,11,95
1,11,95
1,11,95
1,12,95
2,12,94
2,12,94
2,12,94
2,12,94
2,12,94
2,12,92
2,11,99
2,11,99
2,11,99
2,11,100
2,11,100
2,11,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
3,12,100
3,12,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,99
3,11,99
3,12,99
3,12,99
3,12,98
3,12,98
2,12,98
2,11,98
3,11,99
3,11,99
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
2,10,99
2,10,99
2,11,99
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
3,11,98
3,12,99
3,12,99
3,11,99
3,11,99
2,11,99
2,11,99
2,11,98
2,11,98
2,11,98
2,11,98
2,11,97
1,11,95
1,11,95
2,11,96
2,12,96
2,12,96
2,11,96
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,12,98
2,12,98
2,12,98
2,12,96
2,11,96
1,11,95
1,11,95
2,12,95
2,12,95
2,12,95
2,12,95
2,13,95
2,13,94
2,13,94
2,13,94
2,12,94
3,12,92
2,11,99
2,11,99
3,11,100
3,11,100
3,11,100
3,11,100
2,11,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
3,12,100
3,12,100
3,12,100
3,11,100
4,12,101
3,11,100
3,11,100
3,11,100
3,12,100
3,12,99
3,12,99
3,12,99
3,12,99
3,12,99
3,12,99
3,11,99
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
2,11,99
2,11,99
2,11,99
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,99
3,11,99
3,11,100
3,11,100
3,11,100
3,11,100
3,11,99
3,11,99
2,11,99
2,11,99
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,12,98
2,12,96
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,99
2,11,99
2,11,99
2,12,99
2,12,98
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,95
2,13,95
2,13,95
2,13,95
2,13,95
2,13,95
2,12,95
2,12,94
2,12,92
2,12,91
2,11,98
2,11,99
2,11,99
3,11,99
3,11,100
3,11,100
3,11,100
3,11,100
2,11,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
3,12,100
3,12,100
3,12,101
3,12,100
4,12,101
4,12,101
4,12,101
3,11,100
3,12,100
4,12,100
3,12,100
3,12,99
3,12,99
3,12,99
3,12,99
3,12,99
3,11,100
3,11,100
3,11,100
3,11,101
3,11,101
3,12,101
3,11,100
3,11,99
2,11,99
2,11,99
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
3,11,99
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
4,12,101
5,14,101
4,13,100
3,13,99
2,12,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,98
2,12,96
2,12,96
2,12,96
2,12,95
2,12,95
2,13,95
2,13,95
2,13,95
2,13,95
2,13,95
2,12,95
2,12,94
2,12,94
2,12,92
3,12,92
3,12,91
2,11,97
2,11,98
2,11,98
2,11,99
2,11,99
2,11,99
3,11,100
3,11,100
3,11,100
3,11,100
2,11,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
3,12,100
3,12,100
3,12,100
3,12,100
3,12,101
4,12,101
3,12,101
3,12,101
3,12,101
3,12,101
3,12,100
3,12,100
3,12,99
3,11,99
3,11,99
3,11,99
3,11,100
3,11,100
3,11,100
3,11,101
3,11,101
3,12,101
3,11,100
3,11,100
3,11,99
3,11,99
2,11,99
2,11,99
2,11,99
2,11,99
3,11,99
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
3,11,100
3,12,100
3,12,100
4,13,101
5,14,101
4,14,101
4,13,100
3,12,100
3,12,99
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,99
2,11,99
2,11,99
2,12,99
2,12,99
2,12,99
2,12,98
2,12,96
2,12,96
2,12,96
2,12,96
2,13,95
2,13,95
2,13,95
2,13,95
2,12,95
1,12,95
1,12,94
2,12,94
2,12,94
2,11,93
3,12,92
3,12,91
3,12,90
2,11,96
2,11,97
2,11,98
2,11,98
2,11,98
2,11,99
2,11,99
2,11,99
2,11,100
3,11,100
3,11,100
2,11,100
2,12,100
2,12,100
2,12,100
2,12,100
