Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
820,6908,2463,3406,9779,14137
644,6474,2484,3029,9913,13881
892,6385,2892,3657,9867,13088
624,6655,2504,3868,9629,14345
361,6260,2441,3275,9979,13416
494,6713,2824,3400,9664,13936
977,7236,2177,3307,10432,13883
550,5976,2500,3572,9820,14145
1751,6629,2856,2549,10618,13684
510,6466,2740,3648,8797,13578
914,6007,2919,4098,10064,13599
704,6664,2500,3184,9795,13997
514,6341,2348,3186,10278,13981
729,6655,2248,3546,9612,13894
583,6521,1869,3279,9727,14096
226,6342,2745,3565,9892,13816
751,6473,2586,3583,10160,13478
535,6489,2527,3392,8929,14622
765,6632,2550,3860,9919,13955
192,6502,2362,3151,9062,14053
807,6655,2822,3646,9914,13573
511,6345,2498,3267,10258,13803
298,6876,1357,3208,10114,13941
1088,6520,1995,3003,10094,13990
778,6505,936,2810,9630,13823
495,6169,2340,3344,10136,13919
518,6299,2567,3520,9962,13591
784,6100,2860,3543,9740,13792
558,6101,2440,3199,9976,13108
566,6323,2567,3499,9997,13248
815,6456,2798,3681,9770,13641
817,6655,2832,3440,9816,13938
666,6515,2698,3577,9895,13672
721,6048,2664,3259,9861,13823
677,6405,3108,3702,10458,14056
646,6539,2253,3592,10121,13938
658,6330,2961,3352,10270,13687
588,6599,2546,3213,9520,14137
517,6326,2446,3607,9924,14084
656,6577,2405,3419,10843,13852
758,6404,2495,2651,10150,14004
717,6489,2522,3583,9977,13809
588,6550,3335,3239,9393,14093
507,6706,2598,3438,10688,13623
592,6552,2411,3245,9890,13998
641,6589,2476,2982,10089,14077
651,7185,2118,3392,9948,13913
900,6677,2189,3304,9904,13823
679,6417,2611,3536,12921,14675
1000,7336,2602,3726,9806,13693
832,6869,2566,3514,9598,13823
593,6280,2315,2744,10562,13961
0,6694,2811,3715,10449,13823
173,6571,2604,3015,9165,14002
1070,6655,2771,3745,10156,13640
456,6550,1846,3198,9888,14030
752,6608,2704,3583,10025,13649
441,6408,2388,3335,10052,13880
528,6363,2640,2943,10038,14357
510,6506,2510,3400,10097,13792
872,6655,2463,3620,9846,13915
582,6387,2559,3444,9804,13785
249,7290,2339,3279,9961,14038
680,6503,2652,3904,9942,13709
915,6357,2559,3464,10898,14337
803,7019,1936,3129,10020,13977
0,6550,2512,3537,9848,14087
925,6720,2588,3292,9757,13876
364,6520,2506,3467,9878,13897
1434,6213,2510,3460,10779,13823
511,6227,2498,3259,10280,13674
843,6915,2589,3509,9583,9920
521,6593,2559,3165,9864,14196
