Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
0,8235,653,3966,6262,11982
0,8566,949,4013,6053,10612
511,9480,1200,4348,6305,11878
0,8558,911,3958,6188,11775
0,8566,1166,3285,6160,11882
1079,8165,890,4021,6006,11728
566,8477,1412,4318,6020,11653
156,8203,1548,3917,6170,11814
92,8079,775,3464,6100,11968
140,8320,946,3720,5819,12033
824,8487,1379,3282,5750,11799
561,8241,1256,3970,5959,11888
0,8044,1259,4906,6227,11807
456,8026,1120,3116,6626,12011
0,7947,990,3588,6006,11775
410,8431,1327,3991,5805,12015
0,6909,1250,4717,6103,11921
18,8029,1378,3904,6319,11800
106,7863,1385,3920,6244,11210
84,8072,1427,4218,6043,12540
465,8320,1544,3848,5584,12404
347,8216,1825,4277,5856,11868
77,8256,2007,3705,6023,11818
65,7756,1956,4322,6505,11882
0,7973,1842,3585,6309,11959
427,7676,1751,3850,5483,12631
248,7725,1572,3778,6073,11872
511,7921,2302,4234,6267,11786
0,7522,1865,3632,6368,11126
0,7570,1509,3731,6178,11957
0,8113,1916,4475,6430,11600
153,7679,1529,3716,6406,11655
324,7768,2005,2639,6655,12012
962,8103,1498,2982,6953,11816
640,7923,2410,3640,6635,11637
218,7821,1832,4015,6469,11476
0,8770,1800,4362,6215,11545
231,7790,2069,3894,6164,11680
300,7929,2382,3988,6283,11822
511,7632,1463,3143,6981,11748
217,7735,2594,4244,6409,12000
144,7061,1897,4139,6735,11893
736,7960,2105,4213,6529,11700
475,7274,1680,3639,6785,11775
122,7488,2059,3891,6884,10794
464,7772,1681,3706,6482,11738
241,7661,2154,3762,6361,11887
0,7241,1903,2936,7497,11876
377,7845,2175,4006,6536,11314
0,7442,1032,3627,6739,11800
81,7560,2235,3840,6520,11029
448,7728,2185,3898,6515,11648
13,7262,2301,3401,7066,11189
275,8086,1984,3545,6358,11624
5,7462,1975,3647,6701,11756
136,7068,2313,3816,6669,10444
83,7516,2216,4018,7336,10848
232,7531,2242,4152,6713,11382
0,7225,1977,3583,6597,9609
1133,7609,3039,3861,6965,11604
