Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
1284,13856,2735,5229,11852,13824
1207,13743,2626,5040,12372,14710
842,13650,2646,5016,11657,14530
1139,13844,3242,5165,11774,13949
970,14180,2440,5029,11912,14349
884,13489,2263,5288,11600,14226
1089,13706,2686,4767,12228,14428
1227,13351,2466,5148,12401,14476
697,13465,2851,4840,12099,14625
964,13622,3161,5284,11778,14400
1046,13426,2829,4918,12040,15077
1277,13395,2528,5241,12896,13947
560,13253,2433,5042,12608,14404
1273,12943,3363,5301,12565,14503
815,13147,1604,4887,12145,14265
785,12871,2730,4816,12643,14792
611,12868,2711,4972,12821,14558
914,13090,2884,4847,12699,14588
528,13572,2448,4946,12953,14673
1228,12945,2617,4997,13121,14461
949,12474,3081,5683,12594,14200
1092,12609,2955,4276,12881,14433
1089,12521,2857,5224,12130,14589
1397,12961,3154,5369,12908,13986
1109,12889,2069,5264,12871,13049
1300,12497,3255,4870,12296,16156
989,12647,3723,5373,13137,14586
626,12370,2980,5188,13568,14668
651,12344,2901,4834,12684,14398
1173,12721,3750,5173,13174,14424
1111,12452,3665,5886,13972,15061
1457,12773,3397,5535,13143,14203
989,12541,3324,3921,13425,14546
1103,12534,3379,5043,12308,14821
847,12432,3349,5821,13338,14146
686,12331,3375,5501,13160,14153
511,11980,3004,5214,13687,14846
610,12367,3191,5253,13386,14704
978,12128,3164,5231,13584,14418
723,11869,3873,4778,13417,14438
755,11861,3440,5216,13692,14296
566,12070,4521,4863,13133,15021
1535,12298,3610,4434,14072,14476
1242,12380,3688,5509,13519,14506
674,11764,3598,4957,13248,14886
0,11824,3541,5372,13736,14588
638,11946,3761,5496,13597,15118
787,11825,3778,5576,13668,13823
712,11775,3371,5176,14021,14722
1060,11812,3546,4874,13758,14845
844,11902,4242,5285,12681,15389
1028,11848,3953,4896,14163,14697
962,12019,3887,5266,13823,14625
381,11584,3694,5085,14244,14761
641,11713,2509,5232,13798,14436
590,11424,3583,5156,14206,14688
836,11632,4216,6285,13828,15047
0,11808,4540,5392,13964,14936
937,11414,3633,5332,14541,14632
1233,11666,3858,5013,14508,14436
487,11446,3998,5308,14379,14604
511,11205,3858,5226,14449,14705
714,11572,3964,7690,13824,14343
1218,11775,4456,5368,14551,14793
662,11728,4588,5541,14277,14571
797,11408,4306,5260,14548,15560
965,11720,4002,5429,14768,14732
961,11880,3959,6486,14638,15008
809,11310,3904,5368,14847,14802
1453,11396,3962,5223,14528,15124
1088,11620,4441,5276,13835,15095
727,11706,3756,5201,15032,14732
847,11584,4257,5376,14282,14990
630,11431,3902,4982,14467,15180
945,11982,4127,5327,14592,14846
720,11358,3860,5261,15037,14496
631,11155,4113,5094,15219,14856
1164,11186,4288,5462,14857,14534
493,10964,4048,5347,14861,14172
817,11652,4140,5013,14915,15046
1244,11435,4322,5551,15000,14547
1004,11144,4752,5256,15271,14635
898,10111,4677,5506,15036,14847
954,11024,4027,4889,15520,14948
1096,11290,4632,5520,15656,14839
1052,11308,4575,5493,14809,14528
628,12098,4152,5045,15313,14957
584,11084,4442,5387,15114,14884
584,10604,4193,5063,15380,14024
811,11156,4207,5288,15444,14715
1160,11598,4561,5623,15118,14762
0,10824,4351,5173,15608,15585
928,10906,4449,5423,15261,14904
1425,10087,4188,5413,15312,15071
1039,11410,4414,5532,15468,14472
1098,11352,4484,5456,14837,14847
1382,10069,4367,5577,15469,14894
1330,11072,4632,5311,15051,15098
1340,10691,4270,5628,15442,15112
1158,10847,4228,5184,15628,15184
1172,10912,4552,5209,15467,15703
686,10676,4471,6337,15408,15242
590,11121,5192,5141,15391,15032
962,10902,4608,5184,15462,15281
735,10492,4402,5196,15830,15026
960,10630,5640,4988,15715,15219
972,11216,4546,5339,15507,15160
1278,10935,5280,5524,15768,14946
1298,10848,4694,5345,15871,14620
603,10311,4907,5030,15871,15146
1333,10159,5079,5304,15088,14929
