Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
1264,10672,5162,5793,22541,15840
1696,10496,6001,6066,22085,16675
1260,10416,6065,5704,22469,16621
1207,11092,5483,5631,22308,16757
1488,10690,5447,5791,22096,16676
2559,10300,5416,4810,23067,16734
1371,10538,4935,5835,21745,15674
1882,11207,5729,6043,23641,16473
1558,10369,5478,5969,21878,16474
2173,10424,5472,5617,22564,16564
1281,10256,5438,5768,22386,16481
1695,10435,5866,5840,23214,17233
2087,10432,5229,5656,22356,16795
922,10630,5631,6619,21655,16968
1847,10684,6540,5981,22066,16664
1580,10577,6045,5974,21994,16600
1845,10702,5736,5992,22563,16455
1990,10289,5612,6251,22548,16895
1291,9965,4758,5758,22464,16249
1433,10082,5509,5772,22432,16808
1638,10306,5466,5657,22084,16841
1885,10462,5855,6448,22252,16312
1450,10010,6515,5908,22383,16486
1452,10330,5631,5935,22377,16782
1244,10048,5205,5824,22587,16310
1384,10590,5442,5779,22037,16629
1345,10577,5952,6062,22226,16704
1236,10271,5556,5852,22384,16837
1677,9781,5483,6151,22247,16764
526,10528,5685,5749,21137,16949
1490,10500,5615,6665,22196,16562
1535,10357,5754,6277,22380,16889
1535,10418,5446,5736,22544,16349
1767,9746,5906,6386,21570,16553
1932,10450,5903,6049,22183,16420
2099,10510,5797,5990,22342,16584
1496,10246,5649,5639,22239,16895
1489,10310,5689,6286,22396,16338
1349,10568,5631,5796,21969,16990
1624,10613,5830,6048,22304,15860
1789,10682,5808,5792,23096,16674
2281,10470,4457,5636,22122,16153
1274,10777,5320,6057,22570,16640
1440,10388,5715,6081,22187,16895
582,10071,5954,5560,21534,17305
1495,10315,5440,5882,22339,16762
1368,10646,5715,5917,21946,16722
1348,10013,5488,6048,22118,16892
1535,9666,6964,5768,22356,16810
1505,10632,5918,5548,22410,16686
1664,10709,5992,6082,22284,16486
1327,9832,5416,5826,23351,16676
1354,10351,4407,6235,22297,15583
1236,10515,5348,5779,22557,16638
1676,10274,6005,6209,22157,16256
1535,10637,5416,6161,22389,17008
1556,10712,4607,6228,22039,16563
2256,10468,5490,5647,22386,16612
930,10497,5657,5587,22245,16774
1082,10081,5890,5720,22370,16815
2160,9736,6655,6164,22330,16718
2729,10721,5728,6228,22627,16644
1296,10605,6235,6158,22342,16742
1850,9947,5856,6791,23186,16509
1397,10912,5510,5921,22248,16758
911,10425,5578,6047,22403,16246
1575,10638,5925,5832,21526,16669
1279,10476,5585,5691,22451,16778
1369,10395,6550,4886,22296,16520
1535,10029,5618,6230,22461,16521
1406,10678,5944,6105,22569,16399
0,10485,5401,5657,22393,16662
1530,10611,6076,5129,21985,16773
1452,10497,5792,5863,21924,16838
1338,10570,5754,5044,22603,16612
1183,10739,5781,5860,21991,16891
1603,10823,5928,6055,22222,16328
1144,10595,5886,5666,22378,16665
1644,10852,5647,5850,22696,16403
1589,10872,5792,5920,22465,16227
1496,10751,5631,5946,22210,16674
1581,10960,5958,6088,22941,16572
1401,10484,5806,6168,22206,16268
1545,10793,5925,5717,22656,16514
1149,10542,5631,5809,22624,16617
1658,10647,5692,5979,22685,15813
1352,10417,5562,5763,22851,16485
1329,10004,5376,5664,22756,16502
1519,10751,6582,5955,22195,16416
1108,10096,5503,4799,22661,16647
1155,10527,5640,5778,22425,16283
992,10186,5557,5869,22420,16306
1416,10436,6044,5944,21769,16895
2146,10469,6749,5182,22702,16462
1376,10629,6003,6081,22540,16120
1294,10452,5577,5817,23044,16510
1562,10973,5755,6082,22381,16279
1730,10751,5172,5708,22362,16774
1333,10576,5631,5127,22302,17472
1780,11412,5771,6208,22354,15992
1269,10466,5635,5906,22564,16504
1568,10587,5837,5975,22154,16626
1535,10629,5083,6290,22084,16020
1464,10696,5732,6482,22113,16670
1056,10110,5426,5744,21781,15816
1230,10509,5768,5931,22266,16500
1387,10346,6541,5670,22366,16733
1224,10369,5380,5905,22166,16704
1682,9696,5771,6435,22161,16506
1410,10575,5501,6173,22422,16804
1604,10267,5532,5892,22583,16171
1505,10550,5659,5746,22184,16563
1945,10751,5701,6200,22280,16200
520,10489,5729,5712,22266,16954
1311,10306,5675,5631,22207,16392
1535,9552,5266,5647,22150,16897
1535,10425,5393,5573,22563,16576
1408,10368,5499,5784,21056,16716
1535,10395,5631,5834,22537,16488
1749,10314,5736,5736,21735,17588
1420,10670,5936,6041,22894,15283
1791,10751,6018,6007,22082,16243
1717,9712,5631,6076,22123,16810
1457,10280,5611,5838,22534,16538
1696,9135,5756,6302,21877,16648
1468,11005,5218,5523,22552,16801
1490,9896,5548,6263,22203,16803
1535,10365,5394,6010,22274,16768
1671,10570,6557,5669,22259,16786
491,10599,5848,5667,21846,17449
1752,10817,5721,5976,22033,16492
1704,10603,5631,6180,22259,16811
1666,10358,5601,5331,22557,16349
1332,10600,5744,6013,22397,16075
1483,10520,5584,5824,22664,16352
1389,10460,5718,5870,22228,16579
3010,10876,5659,5638,22096,17000
1556,10632,5785,5931,22044,16651
1535,11775,5475,5689,22694,16425
1386,10832,5376,5863,22426,16689
1542,10419,5593,5948,22563,15311
1381,10191,5379,5774,22535,16651
1741,10402,5411,5697,21667,16638
1500,10373,6001,5595,21638,16987
1778,10482,5897,5751,22840,16420
1373,10452,5758,5833,22122,16818
1535,10394,5792,6044,21906,16626
1230,10063,3716,5631,22583,16585
1595,10261,5604,5685,22725,16714
1380,10659,5636,5977,22155,16576
1726,9956,5702,6446,21963,16542
1580,10493,5988,5708,22265,16676
1248,10485,5559,6198,22228,16692
1319,10538,5231,5786,22631,16504
1504,10774,5677,5799,22386,16886
1763,10960,5668,5996,21962,16490
1000,10092,5480,5631,22323,16816
1977,10595,5550,5889,22187,16341
1368,10176,4699,5450,22316,15882
2085,10073,5337,5770,22396,16745
1535,10106,4587,5510,22232,15871
1298,11001,5157,5631,22330,16750
1258,9087,5421,5832,22453,16580
1681,10426,5528,5599,22221,16760
1100,11173,5492,5770,22605,16676
1665,10550,5602,5915,22181,16425
1771,10729,6075,5859,21692,17216
1270,10532,5592,5994,22102,16546
1535,10544,5905,5952,22015,16324
1399,10709,5735,5869,21140,15871
2391,10800,5696,5648,21800,16908
1480,10198,5575,6100,22080,16657
822,10743,6000,5855,21561,16602
2112,11215,5314,5847,22424,17776
1598,10490,5642,5557,22284,17123
1256,10491,5487,5827,22367,16344
1535,10751,5536,6043,21909,16146
416,10664,5631,6006,22256,16188
1640,10561,5508,5000,22645,16180
1348,10472,6427,6892,22152,16691
1396,10682,6526,6326,22450,17079
1473,10464,5499,6288,22275,15840
1285,10324,5631,5880,22626,16858
1733,11016,5990,6203,22272,16152
1249,10370,5576,5845,22596,16224
1336,11413,5522,5910,22478,16276
1128,10604,4790,6150,21737,16384
1258,10751,5084,5947,21927,16835
1773,10751,6149,6180,21285,16351
1510,10971,5644,5817,21259,16895
1187,10708,5280,5983,22243,16568
822,10711,5548,5687,22082,16457
971,10344,5515,5761,22348,16603
1308,10270,5676,6229,22409,16426
1454,10874,5848,6093,22156,16405
1264,10720,5729,5881,22414,16761
1736,10244,5340,4688,23144,16601
1530,11024,5988,6047,22173,16180
1245,10525,4516,5836,22626,17521
968,10450,5908,5447,22597,16659
1111,10920,5631,5704,21739,16704
1535,10892,5648,5816,22145,16414
1147,10460,5375,5653,22624,16393
1421,10804,6041,6069,21936,16530
1535,11402,5723,6088,22729,16012
1156,10440,5665,5872,22601,16615
1510,10847,5873,5428,22356,16394
1485,10803,5631,6085,22331,16100
488,10450,5608,3489,22742,16568
1076,10831,5325,5677,22312,16527
1338,10768,4804,5854,21883,15631
1385,10498,4632,5654,22741,16509
1677,9342,5855,6044,22362,16121
1307,10598,5586,5925,22015,16554
1838,10751,5547,6735,22246,16685
1452,10652,5926,6329,22191,16295
2270,10349,5935,6224,22247,16217
1523,10606,5576,6147,22386,16166
1769,10831,5779,6021,22282,15936
1169,10326,3652,5627,22577,16682
1573,10735,5740,5853,22168,16673
1547,10293,5444,6265,22308,16752
1706,10564,4752,6027,22214,16392
1529,10578,5769,5771,22542,16672
1312,10517,4410,5464,22199,16719
1049,10494,5515,6274,22635,16584
511,10576,5648,5660,22837,16517
1497,10408,5648,5913,22281,16618
1512,10751,5792,6056,22306,16792
1615,10189,5945,6008,22354,16061
1911,10778,5768,6204,22226,16295
1551,10042,5603,5700,22454,16827
1254,11692,5604,5832,22280,16606
1535,10446,5841,5926,22015,16056
1535,10458,5631,5699,22488,16462
1789,10360,6540,5590,22736,16493
833,10584,5616,5658,20991,17030
1975,9577,5815,6570,22131,16481
1206,11219,5208,5631,22163,16626
0,10466,5920,6178,22889,16448
1608,10448,5631,5138,22441,16589
1329,10293,5392,5826,22216,16461
1402,9141,6246,6402,22169,16768
1193,10460,5257,5782,22065,16393
1730,10532,5706,6312,22452,16095
1520,10751,6042,6192,22261,16268
1494,10051,5493,5784,22548,16563
1418,10412,5512,5740,22476,16485
1379,10770,5307,5851,21990,16324
1560,10192,5592,6091,22945,17320
1699,10601,5878,6256,22298,16210
2356,10397,5636,2112,22652,16356
2072,10709,5800,6088,23467,16859
1130,10496,5322,5716,22440,16468
250,9846,5654,5869,22342,16895
2286,10504,5580,6153,22041,16250
1672,10584,5650,5631,22270,16634
1753,10614,5920,5888,22438,16600
863,10676,5442,5606,21824,17018
1703,10680,5765,6064,22643,15935
1316,10269,5450,5844,22377,16584
1339,10400,5589,5801,22653,16606
1782,10340,5605,5371,22359,16778
1928,10150,5280,5571,22680,16599
1508,10295,5441,6645,22138,16758
1772,10557,5772,6274,22340,16228
1480,10388,5047,6154,22160,16359
1444,10388,5641,5502,22056,16820
1644,10696,5704,5867,21910,16634
346,10274,5872,5631,22048,16790
1589,9968,5568,5928,22475,16387
1504,10512,5631,5869,21960,16471
1467,10414,5732,5376,22065,16459
1785,10664,4820,6036,21996,16267
1856,10716,5791,5861,22248,16232
1706,10574,6004,6285,22081,16404
1881,10347,5694,6036,22356,16134
1538,10505,5861,5946,23849,16677
1833,10344,5946,6095,22163,16470
1391,11733,5631,6036,22132,16221
1397,10400,5503,6472,22015,16906
1487,9892,5336,5957,22586,16559
2273,10720,5376,5033,22551,16816
1433,10722,4788,6170,21999,16533
1736,10082,5633,6030,21917,16429
1594,10751,5688,6150,22698,16837
1323,10269,5601,5672,22470,16196
1976,9768,5253,5312,22320,16764
1284,11010,5376,5631,22339,16688
1535,10022,5959,6027,22228,16102
1364,10183,5380,5724,22611,16886
1480,11038,5280,5297,22240,16890
1535,10732,5422,5631,22141,16488
1386,10176,5708,5968,22620,16643
1568,10032,4950,5775,22082,16713
1549,10181,5838,6070,21964,15956
1505,10262,4874,6322,21902,16613
2467,10394,5748,5963,22332,16435
1785,10722,7644,5840,22263,16465
1302,10254,5627,5707,22322,16683
1896,10588,5640,5886,22724,16598
1754,10320,5304,5687,22392,16624
1731,9269,5819,5979,22262,16391
869,9870,5489,5780,22561,16524
2118,10169,6518,5479,21829,17046
1700,10588,5797,5955,22141,16465
1072,9192,5616,6438,22313,16681
1695,10751,5678,5853,22100,16517
2316,10844,5781,5713,22118,16895
