L,A,B
23,142,137
21,141,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
24,140,138
24,140,138
24,140,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
23,139,137
23,139,137
23,139,137
23,139,137
24,140,137
21,140,138
21,140,138
21,141,138
21,141,138
21,141,138
21,141,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
20,141,136
20,141,136
20,141,136
20,141,136
20,141,136
23,139,137
23,139,136
24,140,137
24,140,137
26,140,138
26,140,138
25,140,137
25,140,137
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
20,141,136
20,141,136
20,141,136
20,141,136
23,139,136
23,139,136
23,139,136
23,141,136
23,141,136
25,139,137
24,140,136
24,140,136
24,140,136
24,140,136
24,140,137
24,142,137
24,142,137
24,142,137
21,140,138
21,140,138
20,140,137
20,140,137
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
20,141,136
20,141,136
20,141,136
20,141,136
20,141,135
23,139,136
23,139,136
23,139,136
23,141,136
23,141,136
24,140,136
24,140,136
24,140,136
24,140,136
24,140,136
24,140,136
24,140,136
24,140,136
24,142,136
24,142,136
24,142,137
24,142,137
24,142,137
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
20,140,137
20,140,137
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
20,141,136
20,141,136
20,141,135
20,141,135
20,141,135
20,141,135
23,139,136
23,139,136
23,139,136
23,141,136
24,140,136
23,141,136
23,141,136
24,140,136
24,140,136
24,140,136
24,140,136
24,140,136
24,140,136
24,140,136
24,142,136
24,142,136
24,142,137
24,142,137
24,142,137
24,140,137
21,141,137
21,141,137
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
19,142,137
19,142,137
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
20,141,136
20,141,136
20,141,136
20,141,135
20,141,135
20,141,135
20,141,135
20,141,135
23,139,136
23,139,136
23,139,136
23,141,136
23,141,136
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
24,140,136
24,140,136
24,140,136
24,140,136
24,140,136
24,140,136
24,140,136
24,140,136
24,140,137
24,140,136
24,140,136
24,140,136
24,140,136
21,140,138
21,141,137
21,141,137
21,141,137
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
19,142,137
19,142,137
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
20,141,136
20,141,136
20,141,135
20,141,135
20,141,135
20,141,135
20,141,135
21,140,136
23,139,136
23,139,136
23,139,136
23,141,135
23,141,135
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
24,140,136
24,140,136
24,140,136
24,140,136
24,140,136
24,140,137
24,140,137
24,140,136
24,140,136
24,140,136
24,140,136
24,140,136
21,140,138
21,140,138
21,140,138
21,141,137
21,141,137
21,141,137
21,141,137
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
19,142,137
19,142,137
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,141,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
20,141,136
20,141,136
20,141,136
20,141,136
20,141,135
20,141,135
20,141,135
20,141,135
20,141,135
20,141,135
21,140,136
25,139,136
25,139,136
23,141,135
23,139,136
23,139,136
20,141,135
20,141,135
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
24,140,136
24,140,136
24,140,136
24,140,137
24,140,137
24,140,137
24,140,137
24,140,136
24,140,136
24,140,136
25,141,136
25,141,136
25,141,136
25,141,136
21,140,138
21,140,138
21,140,138
21,140,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
19,142,137
19,142,137
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,141,138
21,141,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
20,141,136
20,141,136
20,141,136
20,141,136
20,141,135
20,141,135
20,141,135
20,141,135
20,140,135
20,141,135
21,140,136
25,139,136
25,139,136
23,141,135
23,139,136
23,139,136
20,141,135
20,141,135
20,141,135
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
24,140,137
24,140,136
24,140,136
25,141,136
25,141,136
25,141,136
25,141,136
25,141,136
25,141,136
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,140,138
21,140,138
19,142,137
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,141,138
21,141,138
21,141,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
20,141,136
20,141,136
20,141,136
20,141,136
20,141,136
20,141,136
20,140,136
20,140,136
20,140,136
20,140,136
20,140,136
23,139,136
23,141,136
23,139,136
20,141,135
20,141,135
20,141,135
20,141,135
20,141,135
20,141,135
20,141,135
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
23,139,136
24,140,136
24,140,136
24,140,136
25,141,136
25,141,136
25,141,136
25,141,136
25,141,136
25,141,136
25,141,136
26,141,136
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
19,142,137
21,140,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
20,140,137
20,140,137
20,140,137
20,140,137
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,140,138
21,141,138
21,141,138
21,141,138
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
21,141,137
