B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
2.6667727663366967,10.699875863386065,89.67641722634242,0.9963717616339562,0.7640778230354194,7.154668488414572,3.0,11.0,91.0,3.0,11.0,91.0
