B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
3.3436037813922397,14.544959735175224,105.64293217048095,1.4552552788188529,0.8456953789573677,5.452448599584129,4.0,15.0,106.0,4.0,14.0,102.0
