B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
3.691536429321705,10.127128624629977,54.5703281662794,0.9765795667186109,1.1698215955247708,4.156012071146704,4.0,10.0,54.0,3.0,10.0,54.0
