B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
0.9936340197981984,13.050291243594232,117.38329566795048,0.6354762876542734,0.9468720675718995,4.608965482668229,1.0,13.0,117.0,1.0,14.0,124.0
