B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
2.004519845943279,11.491453671579082,102.31670751503962,1.052440840195863,0.8653259517450795,10.46633069341393,2.0,12.0,106.0,2.0,12.0,109.0
