B,G,R
4,10,84
3,11,85
3,10,84
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,84
4,10,84
4,10,84
3,10,84
3,9,83
3,9,83
3,10,83
3,10,83
3,10,83
3,10,83
4,11,84
4,11,84
4,11,83
4,11,83
3,11,82
3,11,81
3,11,81
3,11,81
4,11,90
4,11,90
3,11,89
3,11,88
3,11,88
3,11,87
3,11,87
3,10,85
3,10,85
3,10,85
3,10,85
3,10,84
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,84
3,9,83
2,9,83
2,9,83
2,9,83
2,9,83
3,10,83
3,10,83
3,10,83
3,10,83
3,11,83
3,11,83
3,11,83
3,11,82
3,11,81
3,11,81
3,11,81
3,11,81
3,11,81
2,11,80
2,11,79
2,11,78
3,10,90
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,90
4,11,90
3,11,89
3,11,88
3,11,88
3,11,88
3,11,88
3,11,87
3,11,87
3,10,86
3,10,85
3,10,84
3,10,84
3,10,84
3,10,84
3,10,84
3,10,83
3,10,83
2,9,83
2,9,83
2,9,83
2,9,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,82
3,10,82
3,10,82
3,10,81
2,11,81
2,11,81
2,11,81
2,11,81
2,11,80
2,11,80
2,11,79
2,11,79
2,11,78
2,11,78
2,11,79
3,10,89
3,10,89
3,10,89
3,10,90
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,90
4,11,89
3,11,89
3,11,88
3,11,88
4,11,88
4,11,88
4,11,89
4,11,88
4,11,87
3,10,86
3,10,85
3,10,84
3,10,84
3,11,83
3,10,83
2,10,83
2,9,82
2,9,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,82
3,10,82
3,10,82
2,10,82
2,10,82
3,11,82
3,11,81
2,11,81
2,11,81
3,11,81
2,11,80
2,11,79
2,11,79
2,11,79
2,11,79
2,11,79
2,11,79
2,10,80
3,11,90
2,11,90
3,11,90
3,10,90
3,10,90
3,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,90
4,11,89
4,11,89
3,11,89
4,11,89
4,11,89
4,11,90
4,11,90
4,11,89
4,11,89
4,11,87
4,11,86
3,11,85
3,11,84
3,11,83
3,11,83
2,10,82
2,10,82
2,10,82
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
2,10,82
2,9,82
2,9,82
2,9,82
2,9,82
3,10,82
3,11,82
3,11,82
3,11,81
3,11,81
3,11,81
2,11,80
2,11,80
2,11,79
2,11,79
2,11,79
2,11,79
2,10,80
2,10,80
2,10,80
2,10,80
4,11,91
4,11,91
3,11,91
3,11,90
2,11,90
2,11,90
3,11,91
3,11,92
5,11,93
5,11,93
5,11,93
4,11,93
4,11,92
4,11,91
4,11,92
4,11,91
4,11,91
4,11,91
4,11,90
4,11,89
4,11,89
4,11,90
4,11,90
4,11,90
4,11,90
4,11,90
3,11,89
3,11,88
3,11,87
3,11,86
3,11,84
3,11,84
3,11,82
2,10,82
2,10,82
2,10,82
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,9,83
2,9,82
2,9,82
2,9,82
2,9,82
2,9,83
3,10,84
3,11,84
3,11,84
3,12,84
3,11,84
3,11,81
2,11,81
2,11,80
2,11,80
2,10,80
2,10,80
2,11,80
2,10,80
2,10,80
2,10,80
3,10,81
3,10,81
3,11,81
3,11,82
4,11,91
4,11,91
4,11,91
4,11,91
3,11,91
2,10,91
2,11,91
2,11,92
3,11,93
4,11,94
5,11,94
5,11,94
5,11,94
4,11,93
4,11,93
4,11,93
4,11,92
4,11,92
4,11,91
4,11,91
4,11,89
4,11,89
4,11,89
4,11,90
4,11,90
4,11,90
4,11,90
3,11,90
3,11,89
3,11,89
3,11,88
3,11,86
3,11,85
3,11,84
3,11,82
2,10,82
2,10,82
2,9,82
2,9,82
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,10,83
3,9,83
2,9,83
2,9,83
2,9,83
3,9,83
3,10,84
3,11,85
3,11,85
3,12,85
3,12,85
3,12,85
3,11,84
3,11,83
2,11,81
