contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
70.88161234643106,70.4488272921109,2.1440755406640273,2.1181338206924565,0.7605099149124008,0.769034293092177,0.2642706190898862,0.26937750161621277,0.8778572931032127,0.8786276689644736
