contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
46.709462889633436,47.52479947202763,2.11904761904762,2.1546096050360437,0.6647196240641822,0.6502829355968123,0.2551588475931036,0.2482666685803633,0.8980027628282033,0.8962039232061885
