contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
36.573865367042316,37.39201949436491,1.6132094628896332,1.625139608082038,0.7780595180838944,0.7772734662842046,0.3078025249180253,0.30632733257403294,0.8897347489868962,0.8872390730777753
