contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
21.447659660879275,21.621179815209647,1.5505127424103966,1.5941719971570725,0.7049887792088312,0.7027982441254903,0.30979120731153864,0.3100366312790507,0.9079479180452756,0.9072181454665108
