Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
0,10857,5889,2948,6862,12523
616,10721,5672,2761,6845,12633
0,10512,5631,2854,6669,11871
0,11331,5986,2670,7171,12913
73,11173,6230,2921,6790,12502
0,10573,6056,3031,6574,12911
0,10565,6017,3464,6018,12827
0,10795,6169,2940,6627,12372
108,11073,6280,3210,6720,12625
0,10916,5969,2821,7017,12517
0,11076,5978,3009,6166,12349
0,11578,6352,2718,6288,12808
511,10888,6687,2624,6532,12799
0,10905,5985,3100,6996,12563
0,10801,5810,2701,6957,12387
0,10953,5749,2686,6408,12796
0,10652,5802,2884,6552,12934
0,11276,6392,2921,6414,12352
0,11012,5872,2813,6913,12404
0,10563,5303,2943,7117,12494
0,10797,5806,2706,6932,12456
0,10801,5741,2723,6693,12724
0,11137,8488,2953,6630,12337
0,11176,6342,3086,6511,12181
0,10753,6844,2553,6685,12841
0,10771,5218,2572,6784,11908
0,11438,5845,2802,6640,12537
0,11029,5948,2393,6996,12624
0,10919,5920,2786,6604,12495
250,10986,5994,2947,6364,12360
0,10751,6152,3414,6601,12774
147,11727,6261,3156,6757,12905
0,10950,5271,2733,6728,12620
0,11054,5870,2676,6742,12660
0,11281,6201,2760,6655,12649
0,11415,6145,2535,6963,12506
0,11019,6647,3024,6655,12809
0,10380,5827,2624,6466,11588
1,11503,6544,3136,6710,12404
1,11477,6303,2952,6604,12588
0,11015,4745,2957,6824,12166
0,10944,5827,2333,6743,12704
164,11479,6044,3424,6655,12712
0,11375,6494,2967,6481,12418
0,11047,6842,3757,6591,12799
0,10959,5952,2460,6746,12799
0,10939,6095,2820,6554,12799
74,11401,6172,2558,7011,12983
0,11405,6410,2901,7321,12514
0,11476,6513,3576,6681,12432
0,11100,5962,2805,6905,12669
0,10938,6468,2824,6306,12743
0,11059,5914,2559,6780,12486
7,11657,6326,3189,6653,13044
0,11368,6408,3848,5025,13109
0,11429,6458,3124,6311,12593
323,10442,6258,2902,7551,12430
0,11561,6639,3296,6646,12354
0,11365,6405,2539,6464,12498
908,11591,5970,2588,6660,12782
0,10870,6556,2907,6450,12918
0,11718,6574,3222,6523,12080
0,11395,6266,1869,6693,12799
91,11811,6550,1748,6893,12957
58,11716,6555,3085,7029,12417
194,11728,6546,2986,6367,12448
0,11317,6633,2717,7679,12471
0,10804,6264,2864,6816,12497
