Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
3005,41874,24544,2303,5044,10805
2796,41818,24374,2490,4980,10816
1958,41825,24656,2309,4786,10827
2891,41585,24404,1947,4817,10969
2991,41620,24444,2357,4891,10728
2780,41132,24356,2240,4711,9741
3112,41632,24621,2215,3633,11229
3270,41447,24677,2550,4640,10553
3601,41601,24583,2389,4969,10721
3143,41565,23885,2126,4612,11285
3288,41775,24709,2675,4798,10781
3281,41392,24460,2514,4740,10779
2953,41239,24221,2409,4712,11028
2893,41008,23081,2331,4607,10806
2969,40320,24225,3124,4860,10621
3309,41031,23004,2559,4808,10498
3469,41087,25075,2647,3762,11841
3012,41285,23926,2313,5168,10845
3238,40727,24433,2080,4856,10959
3275,40314,24063,2697,4734,11270
2841,40495,23855,2292,4544,10797
2914,40250,23587,2384,4955,10751
3166,40522,24134,2559,6252,10741
3159,40311,23802,2414,4665,10806
2876,40075,23681,2217,4765,11095
3136,40209,23606,2588,4883,10350
3336,40277,23648,2420,4756,10749
2920,39820,23468,2541,4864,10447
3365,39667,23603,2460,4638,10728
3344,39460,23731,2608,4527,10814
3211,39483,23433,2325,4403,11209
2004,39586,23612,2357,4360,11025
3228,39478,23451,2405,4724,10782
3146,39468,23652,1632,4684,10248
3169,39329,23377,2361,4607,11595
3289,39418,24034,2577,3951,10898
3218,39181,23523,2563,4660,10765
2600,38627,23206,2394,4859,11025
2311,39464,23099,2136,5171,11286
3172,38766,23844,2422,4531,10886
3104,38676,23409,2428,5054,10957
2004,38141,23039,2249,5043,11117
2970,38399,23822,2408,5444,10934
3284,38288,23100,1952,4803,10961
3113,38312,23175,2550,4720,10751
2007,37863,22975,2103,4728,11741
2824,38789,22929,2475,5277,11011
3028,37810,23281,2356,4607,11017
2430,37674,22719,2186,4664,11304
2958,37578,22988,2559,4970,10918
2788,37130,22850,2370,4757,11021
3276,37391,23109,2204,5145,12003
2765,37139,22718,1672,5416,11159
3227,37622,22887,2605,4800,10789
2423,37481,22828,2417,4566,11152
3496,37386,22844,2558,4829,10751
2822,36864,22578,2344,4960,10934
2916,36614,22455,2312,4887,11134
2735,36450,22207,2328,5012,11065
2689,36664,22622,2440,4492,10622
3459,36467,22569,2572,4801,10705
3075,36756,22939,2460,4992,11073
2901,36351,22257,2384,4298,10953
2688,36296,22577,2497,4607,11885
3025,36345,22137,2322,4736,11150
2917,36223,22415,2580,4285,10458
3711,36058,21920,1987,4788,10874
3329,36351,22372,2559,4768,10751
2849,36013,22015,2620,4857,10641
2701,35561,21938,2178,5068,11047
3104,35963,22106,2254,4975,10796
2778,35912,22025,2935,4644,11133
2949,35910,22183,2459,4945,10923
2318,35927,22213,2758,4736,10796
2859,35672,22100,2516,4560,10868
2984,35703,22392,2326,4550,10977
2980,35593,22015,2467,4690,10807
2519,35269,21899,2593,5002,10917
3733,35145,22688,2084,4804,11152
2611,35213,22350,2631,4761,11266
2841,35088,21848,2473,5093,10948
2994,35097,21966,2473,4622,11013
2964,34480,21368,2187,4962,11027
2772,34706,21688,2306,5211,10816
3094,34900,21925,2470,3212,10751
2546,34608,21585,2372,4778,11097
2863,34597,21973,2521,4872,11183
2699,34436,21753,2858,4752,11157
2064,34289,21578,2301,5072,11775
2559,34303,21967,1973,4780,11130
2626,33543,21278,1976,4861,11207
2559,34116,21121,2063,5236,10977
2642,33876,20644,2382,4427,10744
1805,33626,21096,2076,5158,10495
2832,33435,21520,2494,4944,10980
2738,33596,21403,2326,4594,10854
2652,33333,21181,2524,5280,10582
3039,33596,21539,2660,4853,10751
1535,33420,21250,2285,4784,11512
2892,33079,21462,1880,4609,11437
2308,32380,21160,2757,5057,11004
2677,33064,21083,2370,4886,10542
3020,32804,21636,2416,4836,11086
