B,G,R
15,26,56
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
15,25,58
15,26,58
15,26,58
15,26,57
15,26,56
15,26,56
15,26,56
15,26,56
15,26,57
15,26,58
15,26,58
15,26,58
15,26,58
15,26,59
15,26,59
15,26,59
16,27,59
16,27,59
16,27,59
15,27,59
15,27,59
15,27,59
15,26,58
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,58
15,25,58
15,26,58
15,26,57
15,26,56
15,26,56
15,26,56
15,26,56
15,26,58
15,26,58
15,26,58
15,26,59
15,25,59
15,25,59
15,26,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
17,28,60
16,27,59
12,24,57
12,24,57
12,24,57
12,24,58
14,25,58
14,25,57
14,25,57
14,25,57
14,25,57
14,25,56
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,58
15,25,58
15,25,58
15,25,58
15,25,57
14,25,57
15,25,57
15,26,58
15,26,58
15,26,58
15,26,59
15,25,59
15,25,59
15,25,59
15,26,59
15,26,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,28,59
16,28,58
11,23,57
11,23,57
11,23,57
12,23,57
12,23,57
12,23,57
12,24,58
12,24,58
12,24,58
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,58
14,25,58
15,25,58
15,25,58
15,25,58
14,24,58
14,24,58
14,24,58
15,25,58
15,25,58
15,25,59
15,25,59
15,25,59
15,25,59
15,25,59
15,26,59
15,26,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,28,59
16,28,59
17,28,60
17,28,60
17,28,59
17,28,59
18,28,59
11,23,57
11,23,57
11,23,57
11,23,57
11,23,57
11,23,57
11,23,57
12,23,58
12,24,58
12,24,58
12,24,58
12,24,58
13,24,57
14,25,57
14,25,57
14,25,57
14,25,56
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,57
14,25,58
14,25,58
15,24,58
14,24,58
14,24,58
14,24,58
14,24,58
14,24,58
14,24,58
15,25,58
15,25,59
15,25,59
15,25,59
14,25,59
14,25,59
15,26,59
15,26,59
16,26,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,28,59
17,28,60
17,28,60
17,28,60
17,28,60
17,28,59
17,28,59
18,29,59
18,29,59
18,28,59
11,24,57
11,23,57
11,23,57
11,23,57
11,23,57
11,23,57
11,23,57
11,23,57
11,23,57
11,23,58
12,24,58
12,24,58
12,24,58
12,24,58
12,24,58
12,24,57
13,24,57
14,25,57
14,25,57
14,25,56
14,25,57
14,25,57
14,25,57
14,25,57
14,25,58
14,25,58
14,25,58
14,25,58
14,25,58
14,25,58
14,25,58
14,24,58
14,24,58
14,24,58
14,25,58
15,25,58
15,25,59
15,25,59
14,25,59
14,25,59
14,25,58
15,26,58
15,26,58
15,26,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,58
16,27,59
17,28,60
17,28,60
17,28,60
17,28,60
17,28,59
17,28,59
17,28,58
17,28,58
17,28,59
17,28,59
17,28,60
17,28,60
11,24,57
12,24,58
12,24,58
11,24,58
11,23,58
11,23,58
11,23,57
11,23,57
11,23,57
11,23,57
11,23,58
11,23,59
11,24,59
12,24,59
11,24,59
12,24,58
12,24,58
12,24,58
13,24,57
14,24,57
14,24,57
14,24,57
14,25,57
14,25,58
14,25,58
14,25,58
14,25,58
14,25,58
14,25,58
14,25,58
14,25,58
14,25,58
14,25,58
14,25,58
14,24,58
14,25,58
14,25,58
15,25,58
14,25,58
14,25,58
14,25,58
14,25,58
14,25,58
15,26,58
15,26,58
15,26,58
15,26,58
16,27,59
16,27,59
16,27,59
15,26,58
15,26,58
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
16,27,59
17,28,60
17,28,60
17,28,60
17,28,59
17,28,59
17,28,58
17,28,58
17,28,58
17,28,58
17,28,59
18,29,60
17,28,60
17,28,60
17,29,61
10,23,58
10,24,57
11,24,57
11,24,58
12,24,58
12,24,58
12,24,58
11,23,58
11,23,59
11,23,59
11,23,59
11,23,59
11,23,59
11,23,59
11,23,59
11,24,60
11,24,60
11,24,59
12,24,59
12,24,58
12,24,58
13,24,58
13,24,58
14,24,57
14,24,58
14,25,58
14,25,58
14,25,58
14,25,58
14,25,58
14,25,58
14,25,58
13,25,58
13,25,58
13,25,58
13,25,58
14,25,58
14,24,58
14,25,58
14,25,58
15,25,58
14,25,58
15,25,58
14,25,58
14,25,58
15,25,58
15,26,58
15,26,58
15,26,58
15,26,58
15,26,58
15,26,59
15,26,59
15,26,59
15,26,59
16,27,59
16,26,59
16,26,59
16,27,59
16,27,59
16,27,60
17,28,60
17,28,60
17,28,60
17,28,60
17,28,59
17,28,59
17,28,58
17,28,58
17,28,58
17,28,59
17,28,59
18,29,60
17,28,60
17,28,60
17,28,60
17,29,61
17,28,61
17,28,62
10,23,59
11,23,59
11,23,58
11,24,58
11,24,58
12,24,58
12,24,58
12,24,58
12,24,59
12,24,59
12,24,59
11,23,59
11,23,59
11,23,59
11,23,59
11,23,59
11,24,60
11,24,60
11,24,60
11,24,60
12,24,60
12,24,59
12,24,58
12,24,58
13,24,58
13,24,58
13,24,58
13,25,58
13,25,58
14,25,58
14,25,58
13,25,58
13,25,58
13,25,58
13,25,58
12,25,58
12,25,58
12,25,58
13,25,58
13,25,58
14,25,58
14,25,58
14,25,58
14,25,58
15,25,58
15,25,58
15,25,58
15,25,58
15,25,58
15,26,58
15,26,58
15,26,58
15,26,58
15,26,59
16,26,59
16,26,59
16,26,59
16,26,59
16,26,59
16,26,59
16,27,59
16,27,59
17,28,60
17,28,60
17,28,60
17,28,60
17,28,60
17,28,59
17,28,59
17,28,59
17,28,58
17,28,58
17,28,58
17,28,59
18,29,59
17,28,60
17,28,60
17,28,60
17,28,60
17,28,61
16,28,61
16,28,62
16,28,62
10,23,59
10,23,59
11,23,59
11,23,59
11,23,59
11,23,59
11,23,59
11,24,59
12,24,59
12,24,59
12,24,59
11,24,59
12,24,60
11,24,60
11,23,59
11,23,59
11,23,60
11,23,60
10,24,60
11,24,60
10,24,60
11,24,60
11,24,60
12,24,60
12,24,60
12,24,59
