H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.0760734634115288,253.72167934557723,159.5000477448515,0.2651198386636109,1.2162212688776513,6.104509165112596,3.0,253.0,160.0,3.0,253.0,159.0
