H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
4.00190979406054,254.37034089823982,188.7798962345227,0.08554216990955829,0.9494493942861215,3.9739129856539592,4.0,255.0,189.0,4.0,255.0,187.0
