H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
2.879110035967788,251.8855715058726,146.4707642359232,0.3288238989186352,1.4364080430255985,5.777976076651516,3.0,252.0,148.0,3.0,252.0,152.0
