H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.008243944361333,253.91676480886144,166.16551548524683,0.09042257456892887,1.1094218226029633,5.011716980038224,3.0,254.0,168.0,3.0,255.0,169.0
