H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.4592418117579653,254.24964191361366,168.5077824107967,0.49834393238134866,1.037786511096064,8.403007079954032,3.0,255.0,171.0,3.0,255.0,172.0
