H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.0926886717382307,253.79733902027564,186.32577903682719,0.2900002737401498,1.2685679436455073,8.13559773200658,3.0,254.0,188.0,3.0,254.0,191.0
