contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
24.654914204487767,24.512818560259937,1.5421108742004264,1.595618844552748,0.7154659396467775,0.6956942658630669,0.25961727549693114,0.25442447051709743,0.8768067596193432,0.877548228738541
