Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
0,0,0,2014,7556,10854
0,0,0,2307,7366,10580
0,0,0,2091,7576,10910
0,0,0,1982,7675,10988
0,0,0,2471,7389,10751
0,0,0,1988,7660,10884
0,0,0,2417,7298,10291
0,0,0,2236,7333,11025
0,0,0,2306,7412,10498
0,0,0,1852,7374,10452
0,0,0,2002,7560,10844
0,0,0,2269,7318,10054
0,0,0,2453,7364,10450
0,0,0,2186,6946,10792
0,0,0,2226,7031,10812
0,0,0,2546,7388,11164
0,0,0,2203,7549,10753
0,0,0,1960,7432,10806
0,0,0,1974,7302,10972
0,0,0,2262,7115,10717
0,0,0,2216,7642,10714
0,0,0,1899,7469,10736
0,0,0,2821,7232,10968
0,0,0,2246,7616,10773
0,0,0,2000,7380,10886
0,0,0,2222,7047,9844
0,0,0,2270,7491,10040
0,0,0,1861,7418,11002
0,0,0,2148,7027,10749
0,0,0,2260,7663,10836
0,0,0,1934,8828,10976
0,0,0,2391,7252,10561
0,0,0,2149,7213,10956
0,0,0,2407,7364,10588
0,0,0,1352,7489,10751
0,0,0,2067,7508,10939
0,0,0,2368,7310,10548
0,0,0,2297,6988,10747
0,0,0,2056,7508,10855
0,0,0,1913,7361,10944
0,0,0,2198,7586,10751
0,0,0,2250,7494,10676
0,0,0,2151,7716,10866
0,0,0,2474,7496,10465
0,0,0,2240,6988,10755
0,0,0,2001,7174,11022
0,0,0,2396,7496,10606
0,0,0,2008,7174,10911
0,0,0,2267,7592,10677
0,0,0,1980,7696,10751
0,0,0,2328,7115,10751
0,0,0,2074,7345,10874
0,0,0,2155,7512,10751
0,0,0,2454,7272,10682
0,0,0,2225,7573,10604
0,0,0,1935,7571,10751
0,0,0,2056,7573,10401
0,0,0,2223,6831,10751
0,0,0,2234,6996,10769
0,0,0,2186,7672,10716
0,0,0,2768,7379,10433
0,0,0,2386,7326,10009
0,0,0,2199,6998,10817
0,0,0,2000,7238,10635
0,0,0,2441,7351,11314
0,0,0,1996,7288,10926
0,0,0,2511,7386,10493
0,0,0,2370,7392,10588
0,0,0,2233,7030,10742
0,0,0,2208,7314,10592
0,0,0,1915,6260,10953
0,0,0,2245,7012,10601
0,0,0,2284,7601,10751
0,0,0,2484,7386,10523
0,0,0,1840,7481,10917
0,0,0,2839,7136,10969
0,0,0,1728,7390,10581
0,0,0,1898,7190,10745
0,0,0,2176,7568,10544
0,0,0,1882,7337,10917
0,0,0,2278,7491,10742
0,0,0,2152,7000,9632
0,0,0,2240,6994,10537
0,0,0,1865,7311,11041
0,0,0,3247,7093,11048
0,0,0,2119,7098,10816
0,0,0,2159,7256,11102
0,0,0,2117,7110,10919
0,0,0,2435,7344,10528
0,0,0,2228,7528,10707
0,0,0,2087,7587,10821
0,0,0,2414,7482,11288
0,0,0,2809,7341,11031
0,0,0,2191,7219,10910
0,0,0,2208,7106,10751
0,0,0,2223,7884,10751
0,0,0,2257,7617,10748
0,0,0,2365,7763,10640
0,0,0,2068,7687,10764
0,0,0,2211,7005,10833
0,0,0,2441,7367,10653
0,0,0,1808,7453,10689
0,0,0,2309,7277,10578
0,0,0,2419,7380,10807
0,0,0,1987,7468,10863
0,0,0,2124,7991,10823
0,0,0,2192,7042,10792
0,0,0,3027,7196,10515
0,0,0,2128,7679,10945
0,0,0,2073,7426,10906
0,0,0,1895,7338,10403
0,0,0,2343,7241,10550
0,0,0,2235,7516,11067
0,0,0,2360,7583,10656
0,0,0,1975,7508,10758
0,0,0,2276,7531,10754
0,0,0,2387,7488,10716
0,0,0,2260,7479,10437
0,0,0,2372,7240,10504
0,0,0,2469,7400,10713
0,0,0,2441,7455,10688
0,0,0,2226,7333,10612
0,0,0,2374,7254,9418
0,0,0,2116,7676,10797
0,0,0,2373,7356,10401
0,0,0,2753,7352,11021
0,0,0,2165,7077,10751
0,0,0,2313,8033,10720
0,0,0,2132,7664,10776
0,0,0,6430,7628,10677
0,0,0,2176,7529,10458
0,0,0,1964,7502,10825
0,0,0,2533,7310,10964
0,0,0,2345,7431,10716
0,0,0,2139,7050,10793
0,0,0,2196,8112,10737
0,0,0,2257,7484,10763
0,0,0,2179,7441,10729
0,0,0,2429,7386,10475
0,0,0,2087,7184,10750
0,0,0,1808,7060,10967
0,0,0,1997,7266,10915
0,0,0,2284,7981,10741
0,0,0,2054,7532,10871
0,0,0,2800,7441,10963
0,0,0,2404,7410,10653
0,0,0,2450,7368,10589
0,0,0,1889,7372,10877
0,0,0,2346,7679,10666
0,0,0,1990,7380,10898
0,0,0,2073,7607,10779
0,0,0,2206,7170,10756
0,0,0,2128,7572,10834
0,0,0,2521,7501,10698
0,0,0,2464,7310,10519
0,0,0,1920,7380,10960
0,0,0,2377,7508,10655
0,0,0,2332,7679,10654
0,0,0,2512,7407,10369
0,0,0,2493,7313,10465
0,0,0,2128,6336,11045
0,0,0,2008,7713,10755
0,0,0,2294,7315,10565
0,0,0,2118,7178,9766
0,0,0,2117,7071,10665
0,0,0,2402,7269,10589
0,0,0,2168,7030,10751
0,0,0,2188,7531,10835
0,0,0,1850,7455,10972
0,0,0,2496,7431,10452
0,0,0,1921,7124,10954
0,0,0,1908,7175,11004
0,0,0,2124,7253,10889
0,0,0,2259,7663,10751
0,0,0,2405,7272,10751
0,0,0,2083,7596,10713
0,0,0,1989,7666,10869
0,0,0,2075,7106,10751
0,0,0,2377,7434,10829
0,0,0,2196,7308,10989
0,0,0,2341,7448,10634
0,0,0,2274,7339,10635
0,0,0,2426,7299,10637
0,0,0,1908,7316,10389
0,0,0,2312,6508,10695
0,0,0,2324,7591,10682
0,0,0,2085,7567,10836
0,0,0,2199,7177,10729
0,0,0,2128,7214,10774
0,0,0,1940,7234,10730
0,0,0,2089,7188,10857
0,0,0,2477,7415,10816
0,0,0,2326,7546,10748
0,0,0,1947,7600,10842
0,0,0,1848,7348,10918
0,0,0,2314,7064,10787
0,0,0,1935,7376,10921
0,0,0,2467,7669,11040
0,0,0,2050,8092,10953
0,0,0,2290,8242,10751
0,0,0,2130,7536,10755
0,0,0,2182,6916,10751
0,0,0,2472,7245,10605
0,0,0,2170,7072,10806
0,0,0,1907,7613,10826
0,0,0,1535,7622,11112
0,0,0,2280,7926,10751
0,0,0,2312,6444,10702
0,0,0,2091,7457,10901
0,0,0,2248,7679,10915
0,0,0,2252,7625,10739
0,0,0,2056,7000,10751
0,0,0,2449,7423,10517
0,0,0,1942,6911,10944
0,0,0,2568,7210,11056
0,0,0,2734,7416,10998
0,0,0,2012,7480,10858
0,0,0,2368,8109,10651
0,0,0,2205,7124,10751
0,0,0,2262,7314,10696
0,0,0,2330,7556,10784
0,0,0,1999,7648,10874
0,0,0,2450,7416,11178
0,0,0,2464,7392,10455
0,666,0,2532,6376,11054
0,0,0,2099,7698,10921
0,0,0,1987,7422,10867
0,0,0,2188,7679,10608
0,0,0,1701,7446,10572
0,0,0,2432,7350,10519
0,0,0,2346,7521,10682
0,0,0,2218,7030,10800
0,0,0,2543,7374,11738
0,0,0,2160,7637,10802
0,0,0,1761,7364,10997
0,0,0,2501,7477,10646
0,0,0,1992,7271,11042
0,0,0,2510,7511,11123
0,0,0,2240,7105,10751
0,0,0,2065,7612,10777
0,0,0,2791,7351,11054
0,0,0,2178,7102,10805
0,0,0,2372,7280,10440
0,0,0,2352,7427,10529
0,0,0,1972,7031,10851
0,0,0,2194,7049,10709
0,0,0,2238,7559,10742
0,0,0,3159,7394,10936
0,0,0,1932,7441,10900
0,0,0,2209,7053,10788
0,0,0,2112,7271,11159
0,0,0,2268,7361,10712
0,0,0,1955,6720,10960
0,0,0,2121,7116,10784
0,0,0,2508,7480,10551
0,0,0,1535,7754,10872
0,0,0,2376,7369,10516
0,0,0,2435,7488,11028
0,0,0,1936,7469,10744
0,0,0,2807,7378,11030
0,0,0,2316,7551,10723
0,0,0,2085,7393,10907
0,0,0,2631,7381,10976
0,0,0,2209,7679,10751
0,0,0,2277,7611,10728
0,0,0,2161,7623,10751
0,0,0,2524,7306,11304
0,0,0,1926,7276,10952
0,0,0,2465,7388,10441
0,0,0,2548,7438,11889
0,0,0,2192,7564,10751
0,0,0,2132,7664,10828
0,0,0,2216,7833,10648
0,0,0,2361,7296,10598
0,0,0,1675,7571,10836
0,0,0,1814,7348,10720
0,0,0,1994,7379,10898
0,0,0,2312,7174,10751
0,0,0,2201,7671,10740
0,0,0,1802,7489,10989
0,0,0,1801,7643,10837
0,0,0,2279,7249,10950
0,0,0,2313,7388,10752
0,0,0,2445,7398,10518
0,0,0,2420,7223,10562
0,0,0,2122,7093,10906
0,0,0,2499,7396,10560
0,0,0,2085,7472,10914
