B,G,R
9,13,38
7,11,36
6,10,35
6,10,35
5,9,34
5,9,34
6,9,35
8,10,36
8,10,36
7,10,35
6,10,35
6,10,35
6,10,35
7,11,36
9,13,38
10,14,38
11,15,39
10,14,38
8,12,37
7,11,35
5,9,33
4,8,32
4,8,32
4,8,32
4,8,32
5,8,32
6,8,31
6,8,31
5,8,31
4,8,31
4,8,33
4,9,33
5,9,33
5,9,34
7,10,35
7,10,35
6,10,35
6,9,34
6,9,34
6,9,34
6,9,34
8,10,36
9,10,36
9,10,36
6,10,35
6,10,35
6,10,35
7,10,35
9,12,37
10,14,38
10,14,38
10,14,38
8,12,36
7,10,34
5,8,32
4,8,32
4,8,32
4,8,32
4,8,31
5,8,31
5,8,30
5,8,30
5,8,30
4,8,31
4,8,31
4,8,31
4,8,32
4,8,32
4,8,32
4,8,30
3,8,30
3,8,30
4,8,30
4,8,32
4,8,33
4,9,33
5,9,33
6,9,34
6,10,34
7,10,35
6,9,34
6,9,33
6,8,33
6,8,33
6,8,34
7,10,35
9,10,36
9,10,35
7,10,35
6,10,35
6,10,35
6,10,35
8,11,36
9,12,36
10,13,37
10,12,36
7,11,35
7,9,33
5,8,32
4,8,32
4,8,32
4,8,32
4,8,31
4,8,30
4,8,30
5,8,30
5,8,30
4,8,30
4,8,31
4,8,31
4,8,31
4,8,32
4,8,32
4,8,32
5,8,32
5,8,32
5,8,33
5,8,33
5,8,31
5,8,31
4,8,30
4,8,30
4,8,30
3,8,29
3,8,29
3,8,29
4,8,30
4,8,32
4,9,32
5,9,33
6,9,33
6,10,34
6,10,34
6,9,33
6,8,33
5,7,32
5,7,33
5,7,33
6,8,33
7,10,35
7,10,35
7,10,35
6,9,34
6,9,33
6,9,33
6,9,34
7,10,34
8,11,35
7,10,34
7,9,33
6,8,32
6,8,32
5,8,32
4,8,32
4,8,32
4,8,31
4,8,30
4,8,30
4,8,30
4,9,30
5,8,30
4,8,30
4,8,30
4,8,30
4,8,30
4,8,30
5,8,31
6,8,32
6,8,32
6,8,32
5,8,33
6,8,33
6,9,34
6,9,34
6,9,35
5,8,30
5,9,30
6,9,30
6,9,30
6,9,30
5,8,30
5,8,30
4,8,29
4,8,29
3,8,29
3,8,29
3,8,29
4,8,29
4,8,30
5,9,32
6,9,32
6,9,33
6,9,32
6,9,32
5,8,32
5,7,32
5,7,32
5,7,32
6,8,32
6,8,33
6,8,34
6,8,33
6,8,32
6,8,32
6,8,32
6,8,32
6,8,32
7,9,33
6,9,33
6,8,32
6,8,32
6,8,32
5,8,32
5,8,32
