B,G,R
6,10,32
5,9,33
5,9,33
4,9,32
4,9,32
4,9,30
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
6,10,31
6,10,31
6,10,31
6,10,31
6,10,31
6,10,31
6,9,31
6,9,31
6,9,32
5,9,33
6,9,33
5,10,33
6,10,33
6,10,33
6,10,34
6,10,34
6,10,34
6,10,34
5,10,35
5,9,34
5,9,33
4,9,33
4,9,33
4,9,32
4,9,32
4,9,32
4,9,30
4,9,30
4,9,30
4,10,30
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
6,10,31
6,10,31
6,10,31
6,9,31
6,9,31
6,9,31
5,9,32
5,9,32
5,10,33
6,10,33
6,10,32
6,10,33
6,10,34
6,10,34
6,10,34
6,10,34
6,10,34
6,10,35
6,10,36
6,10,36
5,10,37
10,14,42
12,17,45
12,17,45
10,15,40
5,9,34
4,9,33
4,8,33
4,8,33
4,8,32
4,9,32
4,9,32
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,31
4,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
6,10,31
6,10,31
6,10,31
6,9,30
6,9,30
6,9,31
5,9,32
5,10,32
5,10,32
6,10,32
6,10,32
6,10,33
6,10,34
6,10,34
6,10,34
6,10,34
7,11,36
7,11,36
6,10,36
6,10,35
6,10,35
6,10,35
6,10,35
6,10,35
8,15,40
5,11,39
5,10,37
5,10,37
5,10,37
9,13,39
10,14,40
10,14,40
8,12,36
4,9,33
4,8,33
4,8,33
4,8,32
4,8,32
4,9,32
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,31
4,10,31
4,10,31
4,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
6,10,31
5,9,30
5,9,30
5,9,31
5,10,31
5,10,32
5,10,31
5,10,31
5,10,31
5,10,32
6,10,33
6,10,34
6,10,34
7,11,35
8,12,37
9,15,38
8,12,37
7,10,35
6,10,35
6,10,35
6,10,35
6,10,35
6,10,34
6,10,34
6,10,34
6,10,34
5,12,38
7,14,39
8,14,40
8,14,40
6,10,37
5,10,37
5,10,36
5,10,37
7,11,38
8,12,38
8,12,36
6,10,35
4,9,33
4,8,33
4,8,32
4,8,32
4,9,32
4,9,31
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,31
4,9,31
4,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,9,30
5,9,30
5,9,30
5,9,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,33
5,10,33
6,10,34
7,11,35
8,12,37
9,15,38
8,12,37
7,11,35
7,10,35
6,10,35
6,10,35
6,9,34
6,9,34
6,10,34
6,10,34
6,10,34
6,11,34
6,12,35
7,13,36
5,11,34
5,10,34
5,10,34
5,10,35
5,12,37
5,12,37
6,11,37
5,10,36
5,9,35
5,9,35
5,9,35
5,10,35
6,10,35
6,10,35
5,9,33
4,9,33
4,8,32
4,8,32
4,9,32
4,9,31
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,31
4,9,31
4,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,9,30
5,9,30
5,9,30
5,9,30
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,33
5,10,33
5,10,34
6,11,34
7,12,35
9,15,38
6,12,35
7,11,35
7,10,35
6,10,35
6,10,34
6,9,34
5,9,34
5,9,34
6,10,34
6,10,34
6,11,34
6,11,34
6,12,35
9,15,38
13,19,43
24,29,54
5,10,34
5,10,34
5,9,33
4,9,33
5,9,33
5,10,33
5,10,34
5,10,35
5,9,35
5,9,35
5,9,34
5,9,33
5,9,34
5,9,34
5,9,34
5,9,33
4,9,32
4,9,32
4,9,32
4,9,32
4,9,31
4,9,31
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,9,30
4,9,30
4,9,30
5,9,30
5,10,31
5,10,31
5,11,31
5,10,31
5,10,31
5,10,31
5,10,33
5,10,33
5,10,33
5,10,33
5,10,33
5,11,34
5,11,34
5,11,34
6,10,34
6,10,34
5,10,34
5,10,34
6,9,34
5,9,34
5,9,34
6,10,34
6,10,34
6,11,34
6,11,34
6,12,35
9,15,38
13,19,42
21,26,51
25,31,56
26,32,57
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
4,9,33
5,9,33
5,9,33
5,10,33
5,10,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,32
5,8,32
5,9,32
5,9,32
5,9,32
5,9,32
5,9,31
5,9,31
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
4,9,30
4,9,30
4,9,30
5,10,30
5,10,31
6,11,31
6,11,32
6,11,32
6,10,32
5,10,32
5,10,33
5,10,33
5,10,33
5,10,33
5,10,33
5,10,33
5,10,33
5,10,33
5,10,33
5,10,33
5,10,33
5,10,33
6,10,33
5,10,33
6,10,33
6,10,34
6,10,34
6,11,34
6,11,34
6,12,35
6,12,35
12,18,41
18,23,48
19,25,49
20,26,50
24,28,53
20,25,50
16,21,46
5,9,34
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
4,9,33
5,9,33
5,9,33
5,9,33
5,10,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,32
5,8,32
5,9,32
5,9,32
6,10,32
6,11,32
6,10,32
6,10,31
5,10,30
5,10,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
4,9,30
4,9,30
4,9,30
5,10,31
6,10,31
6,10,31
6,11,31
6,11,32
6,11,32
6,10,32
6,10,33
6,10,33
5,10,33
5,10,33
5,10,32
5,10,32
5,10,32
5,10,33
5,10,33
5,10,33
5,10,33
5,10,33
5,10,33
5,10,33
6,10,34
6,10,34
7,11,35
6,11,34
6,11,34
6,12,35
6,12,35
8,13,38
12,18,41
16,21,46
17,22,47
16,21,46
16,21,46
16,21,46
16,21,46
11,16,42
6,10,35
6,10,34
5,9,34
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,32
5,9,32
5,9,32
5,10,33
5,10,33
6,10,33
6,9,33
6,9,33
6,9,33
6,9,32
6,9,32
6,9,31
6,9,31
6,9,31
6,10,31
7,11,32
8,12,33
7,12,33
7,11,31
6,10,30
6,10,30
5,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
4,9,30
4,9,30
4,9,30
5,10,31
6,10,31
6,10,31
6,10,31
6,11,32
6,10,32
6,10,32
6,10,32
6,10,33
6,10,33
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,32
5,10,32
5,10,32
5,10,32
5,10,32
6,10,33
6,10,34
7,12,35
8,12,36
7,12,35
6,11,35
6,12,35
6,12,35
6,12,35
8,13,38
11,16,40
11,16,41
11,16,41
11,16,41
16,20,45
16,21,46
10,15,40
7,12,37
7,12,37
7,13,36
7,12,36
6,11,35
6,10,34
5,9,34
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,10,32
5,10,32
6,10,32
6,10,33
6,11,33
7,11,33
7,10,33
7,9,33
7,9,32
7,9,31
6,9,31
6,9,31
6,9,31
6,9,31
6,10,31
7,11,32
8,12,33
8,12,33
7,11,31
7,11,30
7,10,30
6,10,30
5,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
4,9,30
4,9,30
4,9,30
5,10,31
6,10,31
6,10,31
6,10,31
6,11,32
6,10,31
6,10,31
6,11,31
6,11,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
5,10,32
6,10,33
6,11,34
8,13,34
8,13,36
8,12,35
6,12,35
6,11,35
6,11,34
6,11,34
7,12,36
7,11,36
7,12,36
7,12,36
7,11,36
7,12,36
8,12,37
7,12,37
7,11,36
6,11,36
6,11,36
6,10,36
7,13,37
9,15,39
12,19,44
10,16,39
8,12,37
6,10,35
5,9,34
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,10,32
5,10,32
5,11,32
6,11,32
6,11,32
7,11,32
7,10,32
7,10,31
7,9,31
7,9,31
6,9,31
6,9,31
7,10,31
7,10,31
7,10,31
7,11,31
8,11,32
8,11,32
7,11,31
7,11,30
7,10,30
6,10,30
6,10,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
5,10,31
5,10,31
4,9,30
4,9,30
4,9,30
4,9,30
4,9,30
5,10,31
5,10,31
6,10,31
6,10,31
6,10,31
6,10,31
6,10,30
6,10,30
6,10,31
6,11,31
6,11,31
5,11,30
5,10,30
5,10,30
5,10,30
5,10,30
5,10,31
5,10,31
5,10,31
5,10,31
5,10,31
6,11,32
7,12,33
8,13,34
8,13,36
7,12,34
6,10,34
6,10,34
5,10,34
6,10,34
6,10,35
6,11,36
7,11,36
7,11,36
7,11,36
7,11,35
7,11,35
6,11,35
6,11,35
6,11,35
5,11,35
5,11,35
5,11,36
6,11,36
5,11,35
7,12,37
9,14,39
13,19,45
16,21,48
14,21,48
10,16,39
7,11,36
6,10,34
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,33
5,9,32
5,9,32
5,10,31
5,11,31
5,11,31
5,11,31
7,11,31
7,10,31
6,10,31
7,10,31
7,9,31
6,9,30
7,9,31
7,10,31
7,10,31
7,10,31
7,10,31
7,11,31
7,11,31
7,11,30
7,11,30
6,10,29
