Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
496,5580,3078,3392,13126,14468
725,5844,2966,4337,12886,14573
568,5653,3136,3693,12843,14876
877,5660,3308,4255,12991,14445
520,5689,3469,3909,12864,14486
1526,5493,2706,3972,12970,14400
625,5144,2814,3903,12851,14897
795,5701,2960,4059,13322,14546
1137,5215,2840,3794,12196,14564
545,5578,3026,4101,13419,14474
640,5825,3508,3904,12781,14724
896,6355,3193,4265,13203,14370
916,5906,2895,3904,13430,15287
652,5342,2859,3784,13222,13883
576,5955,2972,3583,13223,14847
716,5750,2943,4571,13384,14632
875,5599,3520,4150,13379,14369
967,6229,3263,4236,13039,13961
511,5164,2886,3445,13156,14778
804,5661,3080,4003,13085,14196
1259,5836,3257,4293,13316,15048
754,4980,3089,4169,11007,14725
621,5631,2991,4128,13472,14504
1321,5607,3194,4244,13340,14362
411,5982,3274,4329,13113,13828
630,5886,2926,3968,12949,14552
0,5983,2408,4160,12939,15194
545,5631,2889,3801,13442,14725
772,4762,2870,3661,13263,13940
448,5957,3136,4369,13041,14439
514,5460,2955,2992,13368,14865
678,5312,2747,3771,13032,14337
1121,5746,3214,4122,13110,15772
649,5314,2604,4048,12995,14841
595,4970,3285,4428,13101,14666
1201,6304,3175,4216,13188,14651
878,5716,3145,4272,13366,13809
457,6144,3856,3765,13240,14914
314,6368,2890,3173,13316,14838
915,5879,3303,4922,13179,14275
839,5777,3122,4280,12932,14273
608,5552,3184,3583,13176,14879
725,5696,2816,3920,12931,14448
582,5669,3135,4182,13024,14541
639,5843,2672,3624,13243,14847
379,5729,2953,4134,13322,14593
934,6002,2974,4121,13164,14480
560,5466,2811,3932,12807,14551
706,5728,3122,2941,12959,14522
657,5532,1967,3904,12738,14104
531,5637,2797,3988,13543,14847
580,5568,3120,3855,13029,14881
1065,5631,2200,4581,11858,14609
429,5553,2793,4001,13452,14847
517,5611,2764,3952,13164,14899
578,5474,2914,3868,13201,14777
767,5872,3019,4109,13136,15133
766,6001,3349,3873,13179,15047
1116,4559,2930,3841,13468,13739
645,5584,2662,3722,12357,14881
472,5625,3438,3760,13391,14813
692,5727,2813,3705,12751,14759
950,5952,3319,4827,13224,14896
841,5794,3284,4349,13328,14461
526,6012,2794,3783,13257,14873
883,6237,2558,4452,13379,14699
400,5697,3112,3920,13250,14567
666,5578,3265,4372,13409,14256
318,5366,3001,5307,13359,14721
340,7353,2932,3889,13408,14824
53,5631,2840,3925,12799,14784
566,5549,2698,3953,13029,14875
130,5713,4152,3813,13456,14675
700,5631,2924,4260,13391,14464
782,6091,3243,4124,13253,15078
457,5502,3135,4052,13011,14605
0,6244,2766,3882,12765,14718
603,5901,2792,4127,13432,14690
618,5328,3440,3705,13108,14847
611,5448,2717,3920,13243,14840
1147,5761,3718,3973,12945,14654
482,5642,2733,3926,13198,14760
