Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
869,6094,3294,4234,12914,14788
1162,5212,3518,4202,13710,15457
712,6367,3087,4023,13581,15254
1031,5524,2601,3896,13481,15103
1,4744,2859,4538,14050,14594
667,5955,3401,4368,14060,14736
930,6254,3250,4642,13504,14818
511,6585,2985,3878,13591,14905
936,6365,3524,4404,13660,14780
1219,6016,2944,3932,13754,14847
686,5877,3653,4211,13687,14972
1088,5893,3524,4489,13882,14847
824,6160,3498,4293,13472,14171
756,5816,2688,3885,13558,15936
803,5938,3184,4279,13439,14741
855,5596,2959,4032,13450,15005
865,5352,2899,3837,13162,14850
809,5805,3189,4242,13918,15140
1080,5730,3380,3991,13804,14960
676,5917,3516,3683,13937,14748
0,6097,3583,4453,13777,14880
704,5941,3201,4121,13719,15074
980,6252,3438,4605,13783,14732
875,5910,3204,4376,13484,15130
1042,6316,3570,4510,13666,15520
786,5853,3221,3348,13965,14797
464,6149,3154,4304,13411,14943
690,5789,3236,4044,14792,15120
511,6032,3429,3742,13751,14788
954,6280,4123,4335,13823,15295
806,4826,2924,4112,13332,15023
401,6877,3433,3963,13984,15147
554,5551,3513,4428,13656,14808
541,5664,3108,3398,13992,14943
370,5287,3234,4441,13233,14833
875,6344,3512,4279,13605,14457
822,6201,3200,4470,14209,14719
1197,5918,2751,3974,13563,15116
1088,6328,3448,4141,13721,14250
691,6233,2528,4292,13580,14815
864,5999,3215,4160,13771,14733
689,5634,2866,2772,13774,14943
781,6149,3426,4389,13632,14511
644,5997,3541,4185,13271,14960
681,7433,3656,3764,13500,15306
561,5816,3277,3991,13691,14971
904,5922,3234,4176,13672,13823
576,4610,3424,4486,13589,15301
1110,6208,3164,4486,13597,14969
706,5780,3026,4128,13839,14917
912,6094,3221,4376,13668,15328
625,5824,3491,4124,13924,14847
1052,5864,3103,4393,13576,14625
667,5870,3224,3837,13760,14789
511,6373,2925,4665,13768,14913
606,5631,3133,4032,13782,14906
745,6212,3328,4203,13242,14820
0,5827,3670,4664,13595,15135
666,6026,3296,4381,13703,14623
405,5979,3328,4617,13993,15146
713,5835,3107,4100,13476,14879
541,6592,3116,4047,13645,15571
1164,6014,3291,3696,13938,14858
1365,6100,3225,4192,14480,14864
754,5121,3162,4430,13686,15005
735,5456,2187,4048,13569,14973
849,5857,3144,4223,13449,14692
725,5400,3211,4163,13836,15082
740,5781,3158,3844,13927,15119
1367,5763,2782,3959,13665,15115
629,4758,3385,4614,13616,14749
704,5995,3288,4200,13759,14992
698,6160,3432,4182,12912,14949
1112,5780,2993,3968,12952,14847
1002,6217,3264,4709,13684,15638
750,5988,2633,3928,13798,15209
622,5426,3266,4270,13400,14842
977,6146,3481,3863,13811,14753
552,5780,3116,3960,12869,15005
669,6055,3174,3907,12631,15079
0,5886,2559,4279,13992,14761
626,6020,3176,4251,14025,14793
893,5667,2879,4276,13336,14748
767,6082,3261,3898,14352,15008
691,6046,2832,4161,14793,14847
1728,6325,3344,4403,13823,15040
535,5326,2993,4022,13580,15279
678,6015,3189,4422,13856,14665
524,6038,3196,4960,13562,14976
526,5975,3717,4584,13674,14985
471,6496,3860,4972,13700,14904
559,5922,3320,3305,14023,14847
936,6276,3340,4693,13705,14903
1106,6054,3336,4420,13606,14661
1058,5653,2467,3941,13752,14847
800,5631,2864,4240,13533,15129
1550,5970,3117,3583,13823,15137
0,5898,4253,4340,13537,14999
735,5776,3218,4195,13415,14870
604,6147,3517,3993,13806,15206
527,6236,3873,5038,13567,15145
888,5978,3237,4279,13184,14154
511,5779,3187,3804,13390,14949
812,6504,3203,4240,13474,15268
790,5870,2733,3892,13060,15206
1080,6039,3111,4347,13811,14980
1322,6655,5396,3582,13914,15208
0,5347,2379,4217,13700,14847
1881,6198,3318,4544,13771,15127
623,6058,3377,4521,14410,14822
0,5824,3261,4175,13504,14909
760,6000,2978,4210,13946,14885
0,4836,1414,3911,13674,15204
705,5778,3123,3764,13545,14818
534,5857,1960,4163,14007,15100
511,5969,3387,3805,13935,14571
1108,5960,2746,3799,13111,14832
1700,5752,2081,4162,13459,14847
943,6564,3326,4372,13672,14921
674,5684,3680,4324,13558,14984
1066,6363,3312,4268,13609,14537
593,6308,2681,3752,12655,15227
704,5815,2133,4152,13787,15207
900,5930,3440,4183,13459,14496
618,6347,3096,3978,13519,15069
429,6474,3895,3885,13524,15046
389,5789,3184,4300,14637,14611
511,4901,3027,3988,13612,13729
772,5653,3208,4278,13823,13902
543,5797,3583,4043,13818,14873
813,5880,3217,4134,13043,14830
363,5888,3097,4469,13624,14634
662,5780,3136,4307,13940,14697
804,5770,3447,4436,13658,14880
1061,6036,3478,4544,13756,14153
523,6002,2302,4174,13823,14866
592,6220,3272,3864,13823,14172
489,5709,3015,3346,13718,15134
965,6025,3195,4583,13823,15017
1073,6200,2984,4261,12797,14820
1221,6044,3101,4161,13969,15011
687,5712,3666,4019,13653,15094
64,6279,3378,4229,13693,15147
725,5963,3140,4768,13358,14880
839,5526,3550,4562,13712,14891
738,5724,3116,4287,13721,14732
596,5869,3310,4108,13596,14714
1041,6180,3441,4461,13823,14739
1532,5792,2997,4177,13500,14794
1088,6397,3428,3905,13816,13913
464,5591,3117,3999,13616,14638
684,5631,2979,4292,13640,14612
684,5664,3096,4207,14079,14971
685,5497,3110,3949,13765,14949
97,6623,2998,4171,13604,14816
511,5436,5916,3972,13438,14720
647,6152,3538,4269,13823,14544
819,6091,3321,4244,13721,14660
976,5830,3401,3954,14097,14875
1070,6070,3199,4445,13521,14501
576,6000,3361,4170,13527,14751
1344,5900,3252,3476,14548,14760
491,5285,3651,4581,13502,14821
773,5708,2978,4115,13880,14884
540,5964,3272,4047,13464,13984
758,5420,3426,3774,12687,15016
752,5914,3200,4454,14207,14900
985,6306,3400,4697,13719,14818
323,5759,2976,4114,13980,14858
620,6012,3153,4011,13632,14933
442,5913,4267,3921,13618,14916
548,5846,3626,4376,12570,14532
637,5871,2820,4040,13620,15177
919,6260,3702,4274,13717,14747
858,6284,3409,4271,12809,14767
716,5840,3113,4201,13966,14397
849,6071,3488,3850,13751,14635
580,5843,3348,4041,13987,14860
802,6321,3132,3237,14718,15065
1122,6057,3120,3914,13892,15104
786,6056,3483,3764,13827,14996
720,6052,3175,4204,13855,15381
1643,6307,3327,4222,13733,15336
942,6411,2813,4049,13330,14847
781,5927,3198,4382,13696,15172
606,5706,2898,3925,13616,15177
832,5989,3174,4148,13288,14815
763,6245,2263,4351,13497,14576
793,5852,3876,4016,13739,15052
884,6009,3136,4360,13520,14608
891,7108,2760,3881,13656,15124
695,5890,3232,4057,13465,14849
1064,5991,2745,4628,13800,15073
620,5764,2868,4178,13738,15184
648,5917,3296,3736,14169,15031
776,5793,2997,3886,12724,15075
14,5956,3246,4335,13818,14585
856,6068,3304,4524,13639,14088
637,6090,3168,4238,14136,14838
839,5948,3354,4252,13572,14612
1053,6322,3253,4181,13046,15608
822,6046,3314,4160,13214,15037
511,6382,3153,3986,13913,15116
667,6315,3364,3288,13545,14669
296,6532,4282,4948,13646,15100
1190,6349,3044,4287,13380,15033
642,5866,3428,4299,13669,14803
1035,6062,3440,3893,13752,15044
894,6050,3544,4577,13971,15534
875,6159,3666,3841,13485,15227
621,5726,3032,3881,13265,15212
1460,5806,3108,4169,13971,15164
392,5981,2692,4145,13498,14847
803,6025,2632,4277,13476,14847
477,5763,3252,3864,13732,15082
750,6414,3476,4284,13605,14801
695,5961,3321,4150,13550,14906
746,6220,3262,4417,14242,14848
656,5783,2769,4020,14180,14941
1260,5956,3188,4416,13615,14635
889,6364,3119,4137,13752,15212
952,5776,3195,4608,14218,14780
699,5655,3037,4205,13791,14958
511,5768,2974,4147,13726,14904
1038,5772,3386,4125,13857,14825
734,5650,2786,4390,13520,15200
711,6065,2814,4274,14912,14847
969,5984,3159,4263,14600,15128
694,5906,2639,4102,13765,15226
1078,5993,3323,4233,13976,15013
848,6011,2727,4021,13407,14218
1116,5944,3305,4374,13721,15136
676,6026,3560,3999,13476,14881
750,6252,3152,4438,13823,14846
1032,6158,3583,4874,13690,15568
644,5991,3297,4105,13476,15252
682,6064,3174,4097,13716,15498
1140,5844,2929,4256,13464,14866
803,6333,2938,4147,13459,14992
537,5976,2338,4222,13472,14872
840,6037,3554,4448,13756,15169
0,6159,3338,4265,13470,14763
257,5855,2758,4144,13970,15041
1178,6651,3164,4408,13760,14863
837,6266,3120,4000,17054,14826
0,6347,2918,4333,13705,14847
780,6015,3444,4429,13926,14775
1609,5771,2866,4203,13746,14884
1126,5796,2949,3978,13819,14974
656,5866,3104,4213,13891,14765
1190,6390,2968,4170,13691,14847
684,5876,3029,4174,13773,15069
905,6354,3581,4422,13680,14690
604,6052,3175,4640,13558,14847
690,5863,3272,4144,13879,15006
429,5654,3040,3606,13823,14979
1196,6170,3196,4353,13670,14129
811,5880,3356,4281,13451,14847
682,5810,2927,3849,12172,14914
708,6082,2533,4228,13876,14978
564,6010,3349,4294,13664,13404
984,6292,3801,4352,13834,14950
968,6261,3826,4049,13342,14806
622,6049,3562,3287,13683,14429
977,5963,3604,4645,13920,14874
1616,5972,3116,4264,13645,14952
834,6315,4144,4383,13698,14891
464,5850,3293,3454,13543,14620
654,5900,3187,4040,13834,15288
976,6388,3250,4493,13571,14758
636,5812,3253,4242,13227,15204
301,5809,3321,4319,13721,13736
1452,6216,3464,4441,13805,15104
0,5288,3090,4477,13845,14605
850,6332,3345,4040,14535,14934
0,5684,2445,4207,13856,15093
442,5831,2438,4299,13784,14924
1069,6027,3381,4626,13616,14781
495,5779,3180,4149,13938,14421
838,5811,3540,4285,13497,14956
555,5883,3782,3784,13674,15152
1001,5903,4452,4512,13780,15218
939,6087,3336,4205,13879,14847
1038,5621,3407,3701,13703,14800
846,5193,3438,4512,13634,14847
698,5677,3108,4100,13729,15050
850,6021,3452,4488,13842,15045
511,5953,3754,4008,13538,14867
1000,6271,2844,3989,13866,14968
777,5918,3204,4131,13474,14782
661,7102,2844,3969,13652,15063
766,5631,2869,5704,13768,14660
893,5778,3391,4425,13708,14611
535,6091,3456,3837,13694,14532
976,5631,2406,4391,13653,15299
1029,5929,2436,4299,14028,14722
746,6436,3156,4260,13831,14668
1126,6240,3308,4465,13768,14847
528,5562,2949,3889,13841,14936
980,6620,3385,4412,13720,14648
511,5834,2520,3583,13658,15287
666,5844,3154,4032,13977,15097
685,5895,2863,3878,13453,14878
1106,5900,3157,4482,13527,14898
930,6681,3388,4476,13620,14612
655,5488,3292,3583,13496,14021
31,6655,3074,4245,13377,14857
652,6350,3177,4048,14498,15244
1348,6395,3112,4309,13769,14847
1201,6308,3174,3890,14098,15681
817,5982,3402,4485,13840,14647
1080,6037,3117,4130,13185,14997
1104,5406,3197,4261,13456,13988
1051,5994,3236,4552,13726,14848
708,5952,3086,3746,13677,15394
1369,6654,3415,4406,13756,15560
912,5933,2707,4020,13823,14201
556,5735,2363,3956,13563,15205
991,5892,3864,4183,14090,14982
1062,5981,3010,4048,13691,14952
669,6256,3156,4351,13768,14462
688,5802,3222,4236,13888,14825
940,5928,3208,4192,13634,14900
596,5839,2969,4422,13922,15144
1265,5751,3177,4047,13558,14847
738,6020,3386,3762,13724,14600
1754,6068,2270,4013,13314,14962
767,6050,2852,4149,13819,14274
