Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
1808,8630,5900,6610,14069,17931
1742,8958,5524,6306,14803,17550
1426,8703,5290,6491,14881,17988
1535,8921,5370,6707,14237,17919
1529,9289,5230,6582,14274,18006
1940,9235,5428,6861,14847,17726
1626,9231,5356,6641,14789,17791
2388,9581,5554,6393,14481,17864
1800,9576,4505,6849,14159,16914
1559,9054,5377,6578,14036,16836
1419,8902,5410,6539,14750,17849
1560,8969,5149,6570,14706,17807
1946,9741,6211,6872,14549,17926
1618,9179,4607,6865,14477,15840
1620,8814,5138,6621,14073,17681
1666,8944,5494,5842,14818,17627
1583,9257,5648,6987,14091,17902
1510,9282,5947,6696,14396,18056
1596,8772,5046,6655,14166,17666
1904,9465,5623,6699,14471,17919
1790,9081,6553,6782,13930,17814
1728,9242,5556,6792,12849,17828
1373,9165,5375,6557,14267,18060
1313,7679,5225,6655,14376,17946
1812,9496,5722,6838,14530,17576
1700,9024,5317,6758,14740,17712
511,10571,5238,6464,14656,17733
1722,9312,5747,6909,14228,16682
1848,9426,3504,6930,14362,17160
460,9320,6264,6452,14460,17807
1535,8953,5827,6925,14586,17829
1896,9416,5525,6867,14379,17431
1689,9399,5545,7679,14470,17869
1819,8392,5418,6523,14707,17791
2090,9364,5086,6684,14424,17620
1408,9597,5462,6468,14086,18106
1631,9363,5464,6637,14169,17546
2192,8938,5144,6814,14391,17715
1535,9096,5564,6660,14116,17643
1149,9766,5267,6486,14241,16895
1605,8296,5490,6761,14124,17797
1844,9152,5396,6493,14672,17684
1493,10450,5083,6512,14706,17797
1554,8611,5537,6724,14596,17316
1438,8656,5251,6592,14880,17857
1708,9121,5129,6540,14761,17713
1840,9382,6246,6847,13824,17680
2151,8896,4328,6791,13559,17579
1600,8968,5860,6416,13704,17907
2155,9673,5549,6693,14403,17512
1748,8642,5208,6771,14076,17672
1455,8827,4507,6063,14688,17721
1945,9446,4452,6955,14439,17328
1808,9181,5349,6710,14482,16471
1840,9234,5631,6965,14427,17309
1677,9410,5629,6783,14287,17298
1967,9340,7209,6887,14380,17408
1688,9361,5409,6553,14572,17502
1826,9130,5756,6823,15082,18669
424,8896,5270,6861,14498,17658
1382,9455,5320,6607,14360,18001
2100,9336,5754,6889,14512,17324
