Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
274,6150,3373,4515,13795,15439
993,6756,3392,4401,14042,14630
733,6315,3583,4571,14254,14691
842,7024,2885,4160,13875,14926
761,5363,3292,4577,14072,14873
689,6422,3540,4297,14693,14786
623,6248,3320,4186,13823,14752
1054,6249,3318,4339,14625,14851
819,6400,3544,4229,12987,14839
1217,6319,3348,4447,14522,14748
0,6272,3459,4416,13744,14615
835,6457,3439,4945,13889,14590
767,5860,3081,4192,13770,14148
1157,6426,3268,4291,13882,14633
606,5813,4192,4521,13823,14021
1528,6091,3184,4296,13876,14237
949,6066,3408,4457,14246,14730
387,7047,1516,4027,13950,15027
759,6061,3318,4417,14856,14801
1095,7086,3256,4501,14264,14628
916,6357,3545,4540,13868,14612
1312,6216,3252,3410,14011,15228
812,6336,3093,4144,13823,15291
158,6339,3299,4588,14216,14890
934,6452,3508,4122,14115,14847
705,6096,3376,4293,14379,14800
584,6154,3188,4325,13783,14658
389,5432,3302,4296,13760,14913
769,6232,3699,4250,13830,14688
1129,5980,3492,4482,14153,14876
682,5721,2968,3968,13823,14852
977,5952,2974,4591,13966,14648
947,6183,3462,4199,14253,14953
785,6466,3109,4576,13874,15405
794,6293,3116,4246,13708,15224
758,6186,3578,4222,14283,14916
810,6228,3990,4564,13671,14937
545,6354,2389,4316,14066,14936
913,5982,3419,4825,13740,14737
809,5917,3189,4235,14070,14941
562,5848,3020,4019,14024,14998
923,6486,3456,4377,14073,15417
961,5797,3395,4624,13892,14866
824,6420,3716,4291,14228,15220
1128,6547,3624,4429,13936,14189
0,6449,3579,4643,11646,14772
1047,6625,3550,4525,14143,14914
1122,7333,3093,3783,13672,14748
1150,6268,2924,4777,14059,14872
506,5876,3236,4493,13976,14512
1121,6069,3120,4362,14349,14917
1049,6359,3304,4607,14100,14621
195,6392,3476,4817,13896,15777
986,6192,3239,4178,13828,14568
789,6029,2788,4104,14205,15046
605,6067,3278,4295,14141,14893
895,6192,3256,4464,14198,15092
444,6254,3737,4688,13317,14709
757,6154,3696,4200,14157,14969
625,6441,3042,4131,14050,14894
933,6185,3525,4464,13823,14136
795,6559,3583,4506,13951,14820
748,6356,3583,4669,14043,14670
697,6720,3205,4327,14167,14605
1100,5986,3412,4544,14158,14561
943,6385,3644,4053,13177,14796
640,5787,2997,4121,13812,15095
1077,6425,3502,4946,14078,14856
593,6345,2554,4367,13823,14855
436,6326,3365,4339,14552,14864
731,6036,3330,3319,14420,14947
658,5937,4501,3976,13865,14775
743,6231,3509,4607,13900,14910
765,6050,3113,4362,14253,15020
511,5861,2983,4186,14164,15188
