Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
2570,9672,3476,4640,11775,18734
2337,9585,4744,4544,10782,18920
2515,11739,3692,4576,11206,19693
2488,9852,4025,5247,11892,18276
2101,9976,3970,4607,11816,18943
2446,9973,4116,4360,11208,18596
2692,9597,3474,4188,12026,18366
2624,11280,3677,4468,11729,18713
2496,9727,4314,4388,11813,18374
1674,9130,4106,4854,11719,18058
2465,7514,3553,4570,12138,18353
2553,10497,3938,4595,11732,17924
2329,9436,3884,4533,12021,18176
2419,9624,3663,4266,11974,18587
2358,9614,4024,4607,11837,18149
2436,10076,3819,4507,12023,18238
2370,9664,3887,4613,11544,18217
2282,9133,3936,4743,12372,18957
2411,9481,3736,4617,11911,18735
2838,9626,3902,4580,12102,19860
2415,9898,4422,4620,12206,18293
2418,9622,4460,4911,11775,18696
2312,9536,3895,4025,13505,18314
2479,9579,4817,4616,11250,18707
2167,9634,4003,4503,11677,19023
2265,9584,3688,4324,11841,18607
2743,9487,4182,4747,11775,18304
2271,10751,3814,4359,11788,18614
2993,9626,3925,4285,12173,18241
2646,9444,4008,4679,11718,18384
2198,9390,3929,4385,11802,18281
2584,10035,4276,4650,11941,18105
2396,9554,4689,5468,11792,18313
2338,9557,3906,4378,12182,18931
2189,9571,3564,4419,12025,18453
2699,9963,4370,5484,11969,19168
2994,10270,4204,4192,12196,18814
2314,9727,4290,4742,11794,18218
2560,9897,4312,4764,11965,18064
2632,9943,4545,4716,11884,18140
2388,9708,4172,4607,11976,18297
2313,9572,3880,4559,11997,18678
1050,9344,3736,4319,12021,18644
2523,9727,4607,5011,12049,18639
2729,10111,4286,4848,11969,18221
1406,9733,3925,4877,11947,18245
2679,9717,3864,4354,11127,18588
3384,9727,4473,4535,11955,19049
2369,8642,3694,4458,12038,18655
2305,9727,4045,4442,12363,18498
2632,10121,4682,4777,12013,18112
2498,9805,3675,4484,12382,18637
2412,9931,3984,4420,11588,18808
1648,10845,3896,4601,12068,19004
2912,10106,3935,4722,11800,18177
2713,9729,3977,4832,11901,18650
2504,9597,3638,4252,11667,18624
2453,9655,3989,4186,12556,18520
2973,9978,4432,4800,12355,18761
2560,9956,4201,4603,11937,18611
2428,9978,4058,4607,11848,18624
2082,10079,3823,4607,11757,18634
2333,9901,4123,4672,12289,18231
2941,9898,4522,4964,12944,18481
2740,9727,4303,4981,11892,18526
2528,9900,4206,3959,12119,18618
2537,10048,4725,4718,11702,18819
2518,10449,4506,4607,12924,18688
2197,9853,2817,4580,12204,18670
3277,10327,4900,4329,12174,19210
2597,10151,4261,4630,11987,18696
2643,9834,4205,4956,12136,18694
3349,10360,4210,4730,12222,18600
2746,10196,4602,5060,12365,18769
2809,10267,4404,4731,11833,18623
2272,10684,4375,5165,12354,18491
2776,10538,4448,4999,12202,17924
1820,10440,4644,5925,12377,18544
2985,9727,4397,5064,12303,19343
2610,10505,4221,4760,12037,18636
2466,10170,4714,4980,12203,19015
2602,10453,4422,5668,13421,18740
2921,10370,4376,4737,12195,18707
2538,10141,4226,4644,12610,18740
2456,10505,3831,4607,12180,18386
3463,10361,4708,4458,12330,19031
2597,9316,4532,5215,12380,18754
2559,10015,3925,4605,12462,18882
2706,10086,4229,4951,12467,18868
3021,11521,4459,4856,12388,19087
2702,10039,4145,4528,12681,19013
2650,10472,4026,4562,11804,19251
3076,10265,4316,4758,12230,18696
2434,10259,4917,4608,11924,19252
2590,10425,2976,4742,12526,17884
1832,9063,4211,4570,12232,19093
1196,10085,3921,4855,12209,19089
2874,10580,4704,5126,12332,19391
2675,10483,4147,4760,12334,19005
2559,10560,4368,4696,12304,19025
2706,10324,4607,5088,12322,18519
2590,10296,4311,4890,12590,18931
2379,10048,4114,4661,12595,18986
