B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
1.2735143393704045,13.431422478276092,121.5420632141834,0.8162371211844207,1.019708070760904,7.833426787247752,1.0,14.0,124.0,1.0,14.0,125.0
