B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
1.825954101282745,14.907024859152688,140.7025177451698,0.7431530477037497,0.6982147287258837,5.916617075274542,2.0,15.0,143.0,2.0,15.0,145.0
