B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
1.2720819938249992,13.437501989368814,121.6964700639781,0.7726761061802521,1.0004381386131154,7.590388899496364,1.0,14.0,124.0,1.0,14.0,125.0
