B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
1.919024731833084,15.754655123022568,136.34334914218417,0.8399785767216882,0.7349820940970612,5.821941182655737,2.0,16.0,138.0,2.0,16.0,138.0
