B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
1.1470859725626252,15.849731037336474,149.6664862972276,0.9970882570693865,0.7485998352732043,7.3689022765153895,1.0,16.0,153.0,1.0,16.0,156.0
