B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
0.6847566604067862,16.37027723843779,153.5215329280326,0.9142964814087244,0.6063276413980845,3.9523102607452345,0.0,16.0,153.0,0.0,16.0,153.0
