B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
2.0862908616354203,15.541426616163223,145.3582773657574,0.7467156137775984,0.645554750920236,2.956130468307007,2.0,16.0,146.0,2.0,16.0,148.0
