B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
0.8180284559315021,17.347932647929465,161.19097940605405,0.7690511493478368,1.225417150738685,9.939542421619509,1.0,18.0,165.0,1.0,18.0,168.0
