B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
0.8797784638889773,20.289492949676927,178.14855014800904,0.7953047547844991,1.1435938534568932,8.323172535678452,1.0,20.0,179.0,1.0,20.0,175.0
