B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
0.8873858102301302,16.967851799980902,149.64223191265876,0.9805462448385288,0.9631207352860094,6.840880126551934,1.0,17.0,153.0,0.0,17.0,153.0
