L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
35.988573065537764,157.92348091797436,148.92758697520452,3.1049305777455483,1.8028290316625901,1.851057863541056,36.0,158.0,149.0,36.0,157.0,151.0
