L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
41.81395422860235,160.35967788140178,151.9286373619378,6.909072310415169,3.8583743280612115,4.240607008739153,43.0,162.0,153.0,45.0,163.0,154.0
