B,G,R
1,16,141
1,14,140
1,14,138
1,14,138
1,14,137
1,14,137
1,14,137
1,14,136
1,14,135
0,14,134
0,14,134
0,14,134
0,14,134
0,14,134
0,14,136
1,14,136
1,15,136
2,15,137
1,15,137
2,15,137
1,15,137
2,15,137
1,15,137
1,15,137
1,15,140
1,15,141
1,16,142
1,16,143
2,16,144
2,16,146
3,16,144
3,15,142
2,15,140
2,14,140
1,14,138
1,14,136
1,14,135
1,14,135
1,14,135
1,14,135
1,14,135
1,14,134
0,14,132
0,13,132
0,13,132
0,13,133
0,14,134
0,14,134
0,14,134
1,14,134
1,14,134
1,14,135
1,15,135
1,15,135
1,15,135
2,15,134
1,14,134
1,14,134
1,14,135
2,14,137
1,14,138
1,14,140
2,14,140
2,15,142
2,15,143
2,15,145
2,15,146
1,15,147
1,16,148
3,15,144
4,16,143
3,16,142
3,15,142
3,15,141
3,15,139
3,14,138
2,14,136
1,14,136
1,14,136
1,14,135
1,14,135
1,14,135
1,14,135
1,14,135
1,14,135
1,14,134
1,14,132
0,14,132
0,14,132
0,14,133
0,14,134
0,14,134
0,14,134
1,14,134
1,14,134
1,14,134
1,15,134
2,15,133
1,14,132
2,14,131
1,14,129
1,13,129
1,13,130
2,13,132
1,13,134
1,13,135
1,13,135
2,14,136
1,14,138
2,14,141
2,14,142
1,14,142
1,14,145
1,15,147
1,15,148
1,16,149
1,16,149
1,16,150
2,15,142
2,15,141
3,15,140
3,15,140
3,15,139
3,15,137
3,15,135
2,15,135
2,14,135
2,14,135
2,14,135
1,14,136
1,14,136
1,14,136
1,14,135
1,14,135
1,14,135
1,14,135
1,14,135
1,14,135
1,14,134
1,14,132
1,14,132
1,14,132
1,14,133
1,14,134
1,14,134
1,14,134
1,14,134
1,14,134
2,14,134
2,15,134
2,15,133
2,14,132
2,14,129
2,14,127
2,13,126
1,13,126
2,13,127
1,13,128
0,13,129
0,13,129
1,13,130
1,14,134
1,14,135
2,14,136
1,14,138
1,14,140
1,14,141
1,14,142
1,15,144
1,15,145
1,16,147
1,16,148
2,16,150
1,16,152
1,16,153
1,15,140
1,15,140
1,15,140
2,14,139
2,15,138
2,14,137
2,14,136
2,14,135
2,14,133
2,14,133
1,14,133
1,14,134
1,14,135
2,14,135
1,14,136
1,14,136
1,15,136
1,15,136
1,15,136
1,15,136
1,15,135
1,15,135
1,15,135
2,15,135
1,15,135
1,15,136
1,15,136
1,15,137
1,15,137
1,16,139
1,16,139
2,16,139
2,16,137
2,16,136
2,16,134
2,15,133
2,15,132
2,14,129
2,14,127
2,13,126
2,13,126
2,13,126
1,13,126
0,13,127
0,13,127
0,13,128
0,14,130
1,14,131
1,14,133
1,14,134
1,14,135
1,13,137
1,14,139
1,14,141
1,15,142
1,15,145
1,15,147
2,16,148
2,16,150
2,16,152
1,16,153
1,16,155
0,16,155
1,14,132
1,14,135
1,14,136
1,14,136
1,14,137
2,15,137
2,14,136
2,15,136
2,14,136
2,14,135
2,14,135
2,14,133
1,14,133
1,14,133
1,13,134
1,14,135
2,14,135
2,15,136
3,15,138
1,16,139
1,16,139
1,16,139
1,16,139
1,16,139
3,16,139
3,17,139
3,17,139
2,17,139
1,17,140
1,17,140
1,17,142
1,17,143
2,17,144
2,18,145
3,19,145
4,19,145
4,18,142
4,18,140
3,16,136
2,16,134
2,15,132
2,14,129
2,14,127
2,14,127
1,14,126
1,14,126
0,13,127
0,13,127
0,14,128
0,14,130
0,14,131
0,14,131
0,14,132
0,14,134
0,13,135
0,14,137
0,14,137
0,15,139
1,15,142
1,15,145
1,16,147
2,16,148
2,16,152
1,16,152
1,16,154
0,16,155
0,16,155
0,16,155
0,16,154
0,14,124
0,14,127
1,14,130
1,14,132
1,14,133
1,14,135
1,14,135
1,15,135
2,15,136
2,15,136
2,15,136
2,15,135
2,14,135
2,14,134
1,14,134
1,14,134
1,13,136
1,14,138
2,15,141
3,16,143
3,17,144
3,17,145
4,17,145
3,17,145
3,17,144
3,17,144
3,17,144
3,17,144
3,17,145
2,17,145
2,17,145
1,17,145
2,17,147
2,18,148
2,18,149
2,18,150
3,19,150
4,19,149
4,18,147
4,18,145
3,17,142
3,16,140
2,16,136
2,15,135
2,15,132
2,14,131
1,14,127
1,15,127
1,14,127
0,14,127
0,14,128
0,14,130
0,14,131
0,14,131
0,14,132
0,14,134
0,14,135
0,14,136
0,14,137
0,15,138
0,15,141
0,15,142
1,15,146
1,16,148
2,16,149
1,16,152
1,16,154
1,16,154
0,16,154
0,16,154
0,16,153
0,17,153
0,17,153
0,13,117
0,13,117
0,13,119
0,13,123
0,14,124
1,14,127
1,14,130
2,14,132
2,14,135
2,14,135
1,15,135
2,15,136
2,15,136
2,15,136
2,16,136
2,15,136
2,15,136
2,15,137
2,15,139
2,15,142
2,16,143
3,17,147
3,17,148
3,17,149
3,17,149
4,17,149
3,17,148
3,17,148
3,17,147
3,17,147
3,17,147
3,17,147
2,17,148
2,17,148
1,17,149
1,17,149
2,18,151
2,18,152
3,19,152
3,19,152
4,19,151
4,19,150
4,18,149
3,17,147
3,17,144
2,16,141
2,16,139
2,15,136
2,15,135
2,15,133
2,17,131
2,17,131
1,17,131
1,15,131
1,15,131
0,15,131
0,15,132
0,14,133
0,14,134
0,14,136
0,14,136
0,14,137
0,15,138
0,15,141
0,15,142
0,15,146
1,16,147
1,16,149
1,16,152
1,16,153
1,16,153
0,16,153
0,16,153
0,16,153
1,17,153
1,17,153
0,17,153
0,17,153
0,17,153
1,13,114
0,13,114
0,13,115
0,11,116
0,11,117
0,12,120
0,13,123
1,14,127
2,14,130
2,14,132
2,14,135
2,15,135
1,15,136
2,15,136
2,15,139
2,16,141
3,17,143
3,17,143
2,17,143
2,16,143
2,16,146
2,16,148
3,16,149
3,17,150
3,17,151
3,17,151
3,18,151
4,18,151
3,18,151
3,17,151
3,17,150
3,17,150
3,17,148
3,16,149
2,16,149
1,16,150
1,17,151
0,17,152
1,17,153
2,18,154
2,18,154
2,18,154
3,18,153
3,18,152
3,17,150
3,17,149
3,17,148
3,17,147
2,16,143
2,16,141
2,17,140
2,17,139
2,17,139
2,17,139
2,17,138
2,17,138
2,17,138
1,17,137
1,16,137
1,16,136
0,15,136
0,14,136
0,15,137
0,14,138
0,15,139
0,15,142
0,15,145
1,15,146
1,16,147
1,16,149
1,16,150
2,16,152
2,16,153
2,16,153
1,16,153
1,17,152
1,17,152
1,17,151
1,17,151
1,17,151
1,16,151
0,16,152
0,16,153
1,13,114
1,13,111
1,12,111
0,11,112
0,11,114
0,11,116
0,11,117
0,12,120
1,13,124
1,14,127
2,14,131
2,14,134
2,14,136
2,15,138
2,15,141
2,15,142
2,16,145
3,17,149
4,17,150
4,17,150
3,17,150
3,17,151
2,17,151
2,16,151
2,17,151
3,17,153
3,17,153
3,17,153
3,18,153
3,18,153
3,17,153
3,17,153
3,17,153
3,17,153
2,16,152
2,16,152
1,16,152
0,16,153
0,16,153
0,16,154
0,17,155
1,17,155
2,17,155
2,17,155
2,17,154
2,17,153
2,17,152
2,17,150
3,17,149
3,17,149
2,17,147
3,17,147
2,17,146
2,17,146
2,17,145
2,17,145
2,17,145
3,17,145
3,17,144
3,17,144
3,17,144
2,17,143
2,16,143
2,15,142
1,15,142
1,15,142
1,15,142
1,15,145
1,15,146
1,15,147
1,16,148
1,16,149
1,16,150
2,16,152
2,16,152
2,16,152
2,17,152
1,17,152
1,17,151
1,17,150
1,17,150
1,16,149
1,16,149
1,16,150
0,16,150
0,16,152
0,16,152
2,13,115
1,13,111
1,12,111
1,12,111
1,11,111
1,11,112
0,11,114
0,11,116
0,11,119
1,13,124
2,14,127
2,14,131
2,14,135
2,14,138
2,15,141
1,15,142
1,15,145
2,16,149
2,17,150
3,17,153
4,18,154
4,17,155
3,17,155
3,17,155
2,17,154
2,17,153
1,17,153
1,17,154
1,17,154
1,17,154
1,18,154
2,18,155
2,18,155
2,17,155
2,17,155
2,17,154
2,16,154
1,16,153
0,16,153
0,16,153
0,16,154
0,16,155
0,17,155
0,17,155
1,17,156
1,17,155
1,17,154
2,17,154
2,17,153
2,17,153
2,17,151
3,17,150
3,17,149
3,17,149
2,17,149
2,17,149
2,17,149
2,17,150
3,17,149
3,17,149
3,17,149
3,17,149
3,17,149
3,17,149
3,17,148
2,16,147
2,15,146
2,15,146
2,15,146
2,15,146
1,15,147
1,15,148
1,16,149
1,16,149
1,17,150
2,17,151
2,17,152
1,16,152
2,17,152
2,17,151
2,17,150
2,17,149
2,17,149
2,16,148
1,16,148
1,16,148
1,16,148
1,16,150
0,16,151
0,16,152
0,16,152
2,14,118
1,13,115
0,13,113
0,12,111
1,12,111
1,12,111
1,11,111
1,11,113
1,12,116
1,12,122
2,13,125
2,14,131
2,14,132
2,14,135
2,14,138
2,15,141
1,15,144
1,15,145
1,16,149
2,16,152
2,17,154
2,18,156
3,18,159
3,18,159
2,18,158
2,18,157
1,18,157
1,17,156
0,17,156
0,17,156
1,17,157
1,17,157
1,18,157
1,18,158
1,18,157
1,18,157
1,17,157
1,17,156
1,17,156
1,16,156
0,16,155
0,16,155
0,16,155
0,17,156
0,17,156
0,17,156
1,17,156
1,17,156
1,17,155
2,17,154
2,17,154
2,17,154
2,17,153
3,17,153
3,17,151
3,17,151
3,17,151
2,17,153
2,17,153
2,17,153
2,18,153
3,18,153
3,18,153
3,18,153
3,18,152
3,17,151
3,17,150
3,17,149
2,16,149
2,16,149
2,15,149
2,15,149
2,16,149
2,16,149
1,16,149
1,17,150
1,17,150
1,17,152
1,16,152
1,16,152
2,16,152
2,16,151
2,16,150
2,16,149
2,16,148
2,16,147
2,15,146
1,15,145
1,15,145
1,14,146
0,15,147
0,15,149
0,16,151
0,16,152
0,16,153
1,15,127
1,15,122
1,14,118
1,14,115
0,13,113
0,12,112
1,12,113
1,12,113
2,12,116
3,13,121
3,13,125
3,14,130
2,16,132
2,16,134
2,16,138
2,16,138
2,15,142
2,16,144
1,16,146
1,16,149
1,16,152
1,16,154
1,17,157
2,18,159
2,18,160
2,18,161
1,18,160
1,18,160
1,18,159
1,17,158
0,17,158
0,17,158
1,18,158
1,18,158
1,18,158
1,18,158
1,18,158
1,18,158
1,18,158
0,17,157
1,17,157
1,17,157
0,17,157
0,17,157
0,17,157
0,17,157
0,17,157
1,18,157
1,18,157
1,18,157
1,17,156
1,17,155
1,17,154
2,17,154
2,18,154
2,18,154
2,18,154
2,18,154
2,18,154
2,18,156
2,17,157
2,17,158
2,18,158
2,18,156
2,18,155
3,18,155
3,18,154
2,18,153
3,17,153
3,17,152
3,16,152
3,16,150
3,16,150
2,16,150
2,16,150
2,17,150
1,17,150
1,17,150
1,17,151
1,17,152
1,17,152
1,17,152
2,17,152
2,17,152
2,17,150
2,16,149
2,16,148
2,15,146
1,15,145
1,15,142
1,14,142
1,14,141
0,14,142
0,14,146
0,15,147
0,15,148
0,16,151
0,16,152
1,16,153
2,16,133
2,16,129
1,15,127
1,15,123
1,14,118
1,14,117
0,13,114
1,13,114
1,13,116
3,13,121
4,14,125
4,15,129
4,16,133
4,16,135
3,16,138
2,16,138
2,16,139
2,16,142
2,16,144
1,16,147
1,16,149
0,16,152
0,16,153
1,17,156
1,17,159
1,18,160
1,18,161
1,18,161
1,18,161
1,18,161
1,18,161
1,18,160
0,18,159
0,18,160
0,18,160
0,18,159
1,18,159
1,18,159
0,18,159
0,18,159
0,18,159
0,17,158
0,17,158
0,17,158
0,17,158
1,17,158
1,18,159
1,18,159
1,18,158
1,18,158
1,18,158
1,18,158
1,18,157
1,18,156
1,18,155
1,18,155
2,18,155
2,18,155
2,18,156
2,18,157
1,18,158
1,18,158
1,18,158
1,18,159
1,18,158
1,18,158
1,18,158
2,18,156
2,18,155
2,18,154
2,18,154
2,17,153
2,17,153
2,16,152
3,16,152
2,17,152
2,17,152
1,17,152
1,17,153
1,17,153
1,17,153
1,17,153
1,17,153
1,17,153
1,17,152
2,17,152
2,17,151
2,17,149
2,16,148
2,15,145
1,15,142
1,14,141
1,14,140
1,14,139
0,14,139
0,14,141
0,14,142
0,15,145
0,15,147
1,16,149
1,16,150
1,16,152
1,16,153
2,16,139
2,16,136
2,15,133
1,15,128
1,14,126
1,14,123
1,14,119
1,14,119
1,14,122
2,15,125
3,15,130
4,16,133
4,17,137
4,17,139
4,17,139
3,17,140
2,17,142
2,16,142
2,16,144
1,16,147
1,16,149
0,16,152
0,16,153
0,17,156
0,17,158
1,18,159
1,18,161
1,18,161
1,18,161
1,18,161
1,18,163
1,18,163
1,18,162
0,18,162
0,19,161
0,19,161
0,18,160
0,18,160
1,18,160
0,18,159
0,18,159
0,18,159
0,17,159
0,17,159
1,17,159
1,17,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,158
1,18,158
1,18,158
2,18,157
2,18,157
2,18,158
1,18,158
1,18,158
1,18,159
1,18,159
1,18,160
1,18,160
1,19,160
1,19,159
1,19,158
1,18,158
2,18,156
2,18,156
2,18,155
2,18,154
2,17,154
2,17,153
2,17,153
2,17,153
2,17,153
1,17,153
1,17,154
1,17,154
0,17,153
0,17,153
0,17,153
0,18,154
0,18,154
2,18,154
3,18,152
3,17,150
3,17,149
2,16,145
2,15,142
1,14,140
1,14,138
1,14,137
1,14,136
1,14,137
0,14,137
0,14,140
1,15,142
1,15,145
1,16,147
1,16,149
1,16,150
1,17,152
3,17,144
2,16,142
2,15,140
2,15,138
2,15,135
2,15,133
2,14,129
1,15,127
1,15,127
1,15,127
2,15,132
2,15,134
3,16,137
4,17,140
4,17,143
4,17,143
3,17,143
3,17,143
2,17,144
2,17,147
2,16,148
2,17,149
1,16,150
0,16,153
0,16,155
0,17,157
0,17,158
0,17,159
1,18,161
1,18,161
1,18,163
1,18,163
1,18,163
2,18,164
2,19,164
1,19,164
0,19,163
0,19,162
0,18,161
0,18,161
0,18,161
0,18,160
0,18,160
0,18,160
0,17,160
0,17,160
1,18,160
1,18,160
1,18,160
1,18,160
1,18,160
1,18,160
1,18,160
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,160
1,18,161
0,19,161
0,19,161
1,19,160
1,19,160
1,19,159
1,19,159
1,19,158
1,19,158
2,19,156
2,18,156
2,18,156
2,18,155
2,17,154
2,17,154
1,17,154
1,17,154
1,17,154
0,17,154
0,17,154
0,17,154
0,18,154
0,18,154
0,18,154
2,18,154
3,18,154
3,18,152
3,18,149
3,17,146
2,15,142
2,15,139
1,14,137
1,14,135
1,14,134
1,14,132
0,14,134
0,14,136
0,14,137
0,15,140
1,15,144
1,16,145
1,16,148
1,16,149
1,16,150
2,17,151
3,17,148
3,16,144
2,16,142
2,14,141
2,14,140
2,14,138
2,15,136
2,15,134
2,15,134
2,15,134
2,15,135
2,15,137
2,16,141
3,16,143
3,17,145
3,17,147
3,17,147
3,17,148
2,17,148
2,17,148
2,16,148
2,16,150
1,17,152
1,17,153
0,16,155
0,17,156
0,17,158
0,17,159
0,17,160
1,18,161
1,18,161
1,18,163
2,18,163
2,19,164
2,19,165
2,19,165
1,19,164
0,19,164
0,19,163
0,18,163
0,18,162
0,18,161
0,18,161
0,18,161
0,18,161
0,17,160
0,17,161
1,18,161
1,18,161
1,18,161
1,18,161
1,19,161
1,19,161
1,18,161
1,19,161
0,18,161
0,19,161
0,19,161
0,19,161
0,18,161
0,18,161
0,18,162
0,18,162
0,18,163
0,18,163
0,18,163
0,19,163
0,19,162
1,19,161
1,19,161
1,19,161
1,19,161
1,19,160
1,19,160
1,19,159
2,18,159
2,18,159
2,18,158
2,18,157
1,17,157
1,17,157
1,17,156
0,17,156
0,17,155
0,17,154
0,18,154
0,18,154
0,18,154
0,18,155
2,18,154
3,18,154
3,18,154
3,18,150
3,17,147
3,17,142
2,16,138
2,15,135
2,15,134
1,14,131
1,14,130
0,14,130
0,13,132
0,13,134
0,14,136
0,14,139
1,15,142
1,16,145
1,16,147
1,16,149
2,16,150
2,17,150
3,17,149
3,17,148
3,16,147
3,16,144
2,15,143
2,14,142
2,14,142
2,14,140
2,14,140
2,15,140
2,15,140
3,15,141
2,15,142
2,16,143
2,16,146
2,17,148
3,17,148
3,17,149
2,17,150
2,17,150
2,17,150
2,16,152
2,16,152
1,16,153
1,16,154
0,16,155
0,16,156
0,17,158
0,17,158
0,17,159
0,17,160
1,18,161
1,18,163
1,18,164
2,18,164
2,19,165
2,19,166
2,19,165
1,19,165
0,19,165
0,18,164
0,18,163
0,18,163
0,18,163
0,18,163
0,18,163
0,18,163
0,17,162
0,17,162
0,18,163
0,18,163
1,18,163
1,18,164
1,19,164
1,19,164
1,19,164
1,19,164
0,19,164
0,19,164
0,19,163
0,19,162
0,18,162
0,18,162
0,18,163
0,18,163
0,18,163
0,18,164
0,18,165
0,19,165
0,19,164
1,19,164
1,19,164
1,19,162
1,19,162
1,19,161
1,19,161
1,19,160
1,18,160
1,18,160
1,18,159
1,18,159
1,18,159
1,17,159
1,17,158
0,18,157
0,18,157
0,18,156
0,18,155
0,18,155
0,18,155
0,18,155
0,18,155
1,18,155
