L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
61.056402584587964,170.30897284909443,163.01047203743195,4.493303645311785,2.324210497300133,2.5034706918253042,62.0,171.0,164.0,63.0,171.0,164.0
