L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
30.410255594105102,153.98217525543495,145.44845147531592,2.960273077546376,1.6274480897773362,1.8024998835745571,31.0,154.0,146.0,32.0,155.0,146.0
