L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
64.81319031097813,171.9543559219531,164.6760034376293,6.28384549619002,2.9462577982507785,3.118668982849432,66.0,173.0,166.0,70.0,174.0,167.0
