L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
55.46388897730528,167.61539930610815,159.96622847502945,3.2375168287750267,1.7731325139093905,1.990117297556685,56.0,168.0,160.0,56.0,168.0,161.0
