L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
44.75802909252952,162.1265238565108,153.80154056720883,6.368082477866765,3.274240988554784,3.546463058313131,45.0,162.0,154.0,45.0,163.0,154.0
