L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
57.91574625202916,168.92997421778017,161.4426902632333,4.907347498458197,2.6323022728958057,2.8395189886543606,60.0,170.0,163.0,60.0,171.0,163.0
