L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
68.49887003851418,173.7770315434319,166.24645892351276,4.812482608338756,2.168182555950978,2.1140955374059205,70.0,175.0,167.0,72.0,175.0,167.0
