L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
29.111500143234554,153.10663016838018,144.54228602349048,3.2440932543200764,1.6883186357698152,2.0180626374229047,29.0,153.0,145.0,27.0,152.0,146.0
