L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
82.95200050927842,180.68068243307764,173.70967947289685,3.243765526974794,1.6101106389598547,1.6987894931543368,84.0,181.0,174.0,85.0,182.0,175.0
