L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
51.7932966228475,165.77833656937327,157.7965114428494,6.1534461109930465,3.099510052037054,3.496652049544123,54.0,167.0,158.0,56.0,168.0,161.0
