L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
37.70649648279594,158.69615176496802,149.8851577171595,5.698795782097398,3.137608076131591,3.364343511771595,38.0,159.0,151.0,38.0,160.0,151.0
