L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
39.27370531877646,159.33828818792372,150.5727154088551,5.201667084916829,2.947565458043003,3.0680681434643655,40.0,160.0,151.0,40.0,160.0,151.0
