L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
104.68924467644905,189.17942515198777,182.2971321259191,3.7099404996344605,1.6287537242444095,1.513743923117173,105.0,189.0,183.0,104.0,190.0,183.0
