L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
92.43874335550817,184.9064200910335,177.66661361683165,5.899016400996502,2.7610628640811314,2.692322969803173,95.0,186.0,178.0,95.0,187.0,179.0
