B,G,R
8,16,45
9,17,46
9,16,46
9,16,46
9,16,46
9,16,46
9,16,47
9,17,48
9,17,48
8,17,47
7,15,45
7,15,45
7,15,44
7,15,44
7,15,44
7,15,44
7,15,44
8,16,45
8,16,45
8,16,45
8,16,45
8,16,45
9,17,46
9,17,46
8,16,45
8,16,46
9,17,46
8,17,46
8,17,46
9,17,47
8,16,45
8,16,45
8,16,45
8,16,46
8,16,46
9,17,46
9,16,46
9,16,46
8,16,46
8,16,46
8,16,46
8,16,46
8,16,46
8,16,45
7,15,44
7,15,44
7,15,44
7,15,44
7,15,44
7,15,44
7,15,44
8,16,45
8,16,45
8,16,45
8,16,45
8,16,45
8,16,45
9,17,46
8,16,45
8,16,45
9,17,46
8,16,46
8,16,45
9,17,46
9,17,46
9,17,46
9,17,46
9,17,46
9,17,47
7,15,44
7,16,44
7,16,44
7,16,44
7,16,44
7,16,44
7,16,45
8,16,45
8,16,45
8,16,46
9,16,46
9,16,46
9,16,46
8,16,45
8,16,45
8,16,45
8,16,45
8,16,45
7,16,45
7,16,44
7,16,44
7,15,44
7,15,44
7,15,44
7,15,44
7,15,44
8,16,45
8,16,45
8,16,45
8,16,45
8,16,45
8,16,45
8,16,46
8,16,45
8,16,45
8,16,46
8,16,45
8,16,45
8,16,45
9,17,46
9,17,46
9,17,46
9,17,46
9,17,46
9,17,46
9,17,46
10,18,47
10,18,47
10,18,47
8,16,44
7,16,44
7,16,44
7,15,44
7,15,44
7,15,44
7,16,44
7,16,44
7,16,44
7,16,44
7,16,44
7,16,45
8,16,45
8,16,46
9,17,46
9,16,46
9,16,45
7,16,45
8,16,45
7,16,45
7,16,45
7,16,45
7,16,45
7,16,45
7,16,45
7,16,45
7,16,45
7,16,45
7,16,45
7,16,45
8,16,45
8,16,45
8,16,46
8,16,46
8,16,46
8,16,46
9,17,46
9,17,46
9,17,46
9,17,46
8,17,46
8,16,45
8,16,45
8,17,46
8,17,46
8,17,46
9,17,46
9,17,46
9,17,46
9,17,46
9,17,46
10,17,46
10,18,47
10,18,47
10,18,47
10,18,47
11,19,49
7,16,45
8,16,45
8,16,45
8,16,44
8,16,44
7,16,44
7,16,44
7,16,44
7,16,44
7,16,44
7,16,44
7,16,44
7,16,44
7,16,45
7,16,45
8,16,46
8,17,46
8,17,46
8,16,46
7,16,46
7,16,45
8,16,45
7,16,45
7,16,45
7,16,45
7,17,46
7,17,46
7,17,46
7,16,46
7,16,46
7,16,46
7,16,47
7,16,47
8,16,47
8,16,47
8,16,46
8,16,46
8,16,46
8,17,46
9,17,46
9,17,46
9,17,46
9,17,46
9,17,46
8,17,46
8,17,46
8,17,46
8,17,46
8,17,46
9,17,46
9,17,46
9,17,46
9,17,46
9,17,46
9,17,46
10,17,46
10,17,46
10,18,47
11,18,47
