B,G,R
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,54
3,8,54
3,9,54
3,8,54
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,9,54
3,9,54
3,9,53
3,8,53
3,8,53
3,8,53
3,9,52
3,9,52
3,9,52
3,9,52
3,8,53
3,8,53
4,9,53
4,9,54
4,9,54
3,8,53
3,8,53
3,8,53
3,8,53
3,8,54
3,8,54
3,9,54
3,9,54
3,9,54
3,8,54
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,54
3,9,54
3,9,55
3,9,56
3,8,55
3,8,53
3,8,53
3,8,53
3,8,53
3,9,52
3,9,52
3,9,52
3,9,52
3,9,52
3,9,52
3,9,52
3,9,52
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
4,9,53
4,9,54
4,9,54
4,9,54
3,9,54
3,8,53
3,8,54
3,8,54
3,8,55
3,8,55
3,9,55
4,9,55
3,9,54
3,9,54
3,9,54
3,9,54
3,8,53
3,8,53
3,8,53
3,8,53
3,8,54
3,9,55
3,9,56
3,9,56
3,9,56
3,9,56
3,8,55
3,8,53
3,8,53
3,8,53
3,8,52
3,9,52
3,8,52
3,8,53
3,8,53
3,9,53
3,9,53
3,9,53
4,9,53
4,10,53
3,9,52
3,9,52
3,9,50
3,8,52
3,8,52
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,54
4,9,54
4,9,54
4,9,54
4,9,54
3,9,54
3,9,54
3,9,55
3,9,55
3,9,55
3,9,55
3,9,55
3,9,55
3,9,55
3,9,54
3,9,54
3,9,54
3,9,54
3,9,55
2,8,55
3,9,55
3,9,56
3,9,56
3,9,56
3,9,57
3,9,57
3,9,57
3,9,56
3,9,55
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,9,53
4,9,53
4,10,53
3,9,53
3,9,53
3,9,53
3,9,52
3,9,52
3,9,52
3,9,52
3,9,52
3,9,52
3,9,52
3,9,52
3,9,52
3,8,52
3,8,53
3,8,53
3,8,53
3,8,53
3,8,53
3,8,54
3,9,55
3,9,55
4,9,55
4,9,55
4,9,55
3,9,55
3,9,56
3,9,56
4,9,56
3,9,56
3,9,56
4,9,56
4,9,55
4,9,55
4,9,55
3,9,55
3,9,55
3,9,56
3,9,56
3,9,56
3,9,56
3,9,56
4,9,57
4,9,58
4,9,58
4,9,58
4,9,58
4,9,58
4,9,56
